person_id,person_name,target_age,birth_year,death_year,category,priority
P052368C,マーク・ロスコ,98,1879,,芸術・文化,HIGH
P0F4CECA,シガー・ロス,98,1900,,音楽,HIGH
PBC4ECE7,黒澤明,98,1911,,映画・演劇,HIGH
P1B0144C,ルイ・パスツール,98,1823,,科学・技術,HIGH
PA5D44A4,ボニー・レイット,98,1910,,音楽,HIGH
P1A04DED,ホセ・カンセコ,98,1904,,スポーツ,HIGH
PDD5C93A,假屋崎省吾,98,1928,,芸術・文化,HIGH
P6524EF6,久坂部羊,98,1910,,科学・技術,HIGH
P83252A8,松永久秀,98,1924,,歴史,HIGH
P74C6E25,クルップ,98,1814,,科学・技術,HIGH
P29080E7,マックス・ヴェーバー,98,1864,,学術・研究,HIGH
P01D4B5B,高峰秀子,98,1925,,科学・技術,HIGH
PBAC0FEE,パーカー・ポージー,98,1922,,映画・演劇,HIGH
PA83A90B,ドナルド・バーセルミ,98,1925,,文学,HIGH
P6D46023,リチャード・フランシス・バートン,98,1821,,探検・冒険,HIGH
P0F9492A,カラヤン,98,1908,,音楽,HIGH
PB1C262A,ブラームス,98,1834,,芸術・文化,HIGH
PC14193F,森下仁丹,98,1845,,ビジネス,HIGH
P5D037AC,小松帯刀,98,1886,,歴史,HIGH
PB271220,ラフマニノフ,98,1859,,音楽,HIGH
PC625F77,カール・オルフ,98,1887,,音楽,HIGH
P5015667,ザック・デ・ラ・ロチャ,98,1878,,音楽,HIGH
P793905B,モディリアーニ,98,1880,,芸術・文化,HIGH
P95D0700,マイルス・デイヴィス,98,1926,,音楽,HIGH
P52400F0,水谷豊,98,1914,,芸術・文化,HIGH
PEA5126F,カール・マルクス,98,1819,,学術・研究,HIGH
PF51199C,黒田チカ,98,1862,,科学・技術,HIGH
P7A1C910,橋本周司,98,1915,,科学・技術,HIGH
PA910939,岩倉具視,98,1797,,歴史,HIGH
P4D84829,ザハ・ハディッド,98,1922,,芸術・文化,HIGH
P3E52A1B,カール・ベンツ,98,1844,,科学・技術,HIGH
PB8F2EE4,喜多俊之,98,1905,,芸術・文化,HIGH
P4A8A813,中村紘子,98,1921,,音楽,HIGH
PCB46D82,中村雅哉,98,1902,,科学・技術,HIGH
PB0ED38F,桜庭一樹,98,1915,,文学,HIGH
P76F8493,大村益次郎,98,1789,,歴史,HIGH
P9546B3C,稲森いずみ,98,1923,,映画・演劇,HIGH
PC591B4E,セルゲイ・エイゼンシュテイン,98,1885,,芸術・文化,HIGH
P19E01E4,ベニト・ムッソリーニ,98,1862,,歴史,HIGH
P26C270E,福田平八郎,98,1879,,芸術・文化,HIGH
PA58D8D1,長谷川潔,98,1891,,科学・技術,HIGH
PC239DD8,石川啄木,98,1868,,芸術・文化,HIGH
P483C6AB,ホロヴィッツ,98,1903,,音楽,HIGH
P716A9BA,梶井基次郎,98,1864,,文学,HIGH
P8059E35,ジェンティルドンナ,98,1899,,競走馬,HIGH
P5135FBF,W・サマセット・モーム,98,1877,,文学,HIGH
PDDCE933,酒井忠次,98,1922,,歴史,HIGH
P399A1DB,田中圭一,98,1901,,芸術・文化,HIGH
P02834B3,北野大,98,1928,,科学・技術,HIGH
P425B56D,ウォルター・ブラッテン,98,1920,,科学・技術,HIGH
P2593CE3,上田秋成,98,1733,,芸術・文化,HIGH
PE6CDA59,イプセン,98,1801,,芸術・文化,HIGH
P7784AE9,ウィリアム・ショックレー,98,1892,,科学・技術,HIGH
PD5F4214,ジェームズ・ワット,98,1740,,科学・技術,HIGH
P09D3693,フリードリヒ・エンゲルス,98,1821,,学術・研究,HIGH
PF555B2F,イバン・レンドル,98,1907,,スポーツ,HIGH
P83BF45E,白川正芳,98,1906,,科学・技術,HIGH
P455A1CE,ジョージ・オーウェル,98,1890,,文学,HIGH
P84290AC,ポリーニ,98,1910,,音楽,HIGH
P7F1EFC0,橋田壽賀子,98,1927,,映画・演劇,HIGH
PC579CD4,ロバート・ラドラム,98,1925,,文学,HIGH
PAFD5963,チャーリー・パーカー,98,1921,,音楽,HIGH
P944DF29,ウラジーミル・レーニン,98,1842,,歴史,HIGH
P5168246,ヘルマン・ヘッセ,98,1874,,芸術・文化,HIGH
P9641FEA,西園寺公望,98,1854,,政治・社会,HIGH
PDBA0C44,メル・ブルックス,98,1926,2025.0,エンターテイメント,HIGH
P43BD6C6,谷口浩美,98,1913,,スポーツ,HIGH
P56F4CD8,仁科芳雄,98,1890,,物理学者,HIGH
P1D59005,川端康成,98,1896,,文学,HIGH
PC55C628,レイモンド・チャンドラー,98,1882,,文学,HIGH
P00C1626,ジュール・ヴェルヌ,98,1817,,文学,HIGH
P2F4927C,ハンス・クリスチャン・エルステッド,98,1747,,科学・技術,HIGH
P6B20E13,ドン・デリーロ,98,1925,,文学,HIGH
P69EEC09,シューベルト,98,1797,,音楽,HIGH
P85A40D5,フラナリー・オコナー,98,1925,,文学,HIGH
P26DA494,美濃部達吉,98,1886,,政治・社会,HIGH
PF419844,アンペール,98,1775,,科学・技術,HIGH
P3CDDD44,梅原龍三郎,98,1873,,芸術・文化,HIGH
P5CF866A,スタンレー・ミルグラム,98,1881,,学術・研究,HIGH
P71FF654,河野洋平,98,1918,,政治・社会,HIGH
P4C91A44,ゲオルク・ヘーゲル,98,1770,,哲学者,HIGH
P52690D0,大杉栄,98,1885,,政治・社会,HIGH
P3B4BAB9,柴田錬三郎,98,1884,,芸術・文化,HIGH
PB235A5C,ジョゼ・サラマーゴ,98,1916,,文学,HIGH
PFA87726,塚本晋也,98,1886,,芸術・文化,HIGH
P143FFF0,リー・クラスナー,98,1917,,芸術・文化,HIGH
PA6FBCCD,斎藤工,98,1899,,映画・演劇,HIGH
PAA5BB03,尾崎一雄,98,1883,,文学,HIGH
P0DDC3CF,山口勝弘,98,1887,,芸術・文化,HIGH
PCE357BB,森口繁一,98,1899,,科学・技術,HIGH
PC0C2CD5,鈴木大拙,98,1870,,学術・研究,HIGH
P031B729,エルコンドルパサー,98,1909,,競走馬,HIGH
P93778B3,ロバート・ノイス,98,1876,,科学・技術,HIGH
P0ACABC0,ラモス瑠偉,98,1920,,スポーツ,HIGH
P4B87516,桐野夏生,98,1905,,文学,HIGH
P0BEFACC,後藤新平,98,1868,,政治・社会,HIGH
PAFD9900,エルンスト・マイヤー,98,1893,,科学・技術,HIGH
P02FA518,北里柴三郎,98,1856,,科学・技術,HIGH
PBAC4468,河井継之助,98,1788,,歴史,HIGH
P2362577,ビル・ジョイ,98,1920,,科学・技術,HIGH
P3AC312D,華岡青洲,98,1760,,科学・技術,HIGH
P9AC4F2E,緒方洪庵,98,1802,,科学・技術,HIGH
P059B4BD,篠原一男,98,1927,,科学・技術,HIGH
P628283C,長瀬富郎,98,1856,,ビジネス,HIGH
PC84DAF6,ジョン・スタインベック,98,1888,,文学,HIGH
PD8399AD,グリゴリー・ラスプーチン,98,1841,,歴史,HIGH
PE2F071E,バディ・リッチ,98,1917,,音楽,HIGH
PDBF66C6,北村薫,98,1924,,文学,HIGH
PEE18412,ヴァーナー・フォン・ブラウン,98,1913,,科学・技術,HIGH
PADFA5C7,ジョー・モンタナ,98,1910,,スポーツ,HIGH
P121C111,高山善廣,98,1920,,スポーツ,HIGH
PA5AF44C,嘉納治五郎,98,1868,,学術・研究,HIGH
P39AE4DB,ピョートル・チャイコフスキー,98,1840,,音楽,HIGH
P6CCFE0A,岡野栄之,98,1927,,科学・技術,HIGH
P5266D5D,ヨハン・シュトラウス2世,98,1812,,音楽,HIGH
P8400749,高良健吾,98,1923,,映画・演劇,HIGH
P46ADEDA,ウィンストン・チャーチル,98,1875,,歴史,HIGH
PECD03AB,太宰治,98,1906,,文学,HIGH
P340315A,スティーヴィー・レイ・ヴォーン,98,1901,,音楽,HIGH
PA0147F0,井上靖,98,1912,,文学,HIGH
PA43965D,大石内蔵助,98,1786,,歴史,HIGH
PC50E786,フローレンス・ナイチンゲール,99,1807,,科学・技術,HIGH
P0F5F35F,林家正蔵,99,1886,,芸術・文化,HIGH
P4C91A44,ゲオルク・ヘーゲル,99,1770,,哲学者,HIGH
P7DCD0B5,近藤重蔵,99,1771,,探検・冒険,HIGH
P7EA48B6,岸田日出刀,99,1887,,芸術・文化,HIGH
P11FF1BC,エドワード・ジェンナー,99,1750,,科学・技術,HIGH
PB1348D6,田口玄一,99,1925,,科学・技術,HIGH
PECEDBB6,スティーブン・グールド,99,1919,,学術・研究,HIGH
P6B13313,ロバート・ルイス,99,1909,,スポーツ,HIGH
PBC48C63,船戸与一,99,1923,,文学,HIGH
PD41887,マルコムX,99,1926,,政治・社会,HIGH
P2362577,ビル・ジョイ,99,1920,,科学・技術,HIGH
PAB47572,フォード,99,1899,,政治・社会,HIGH
P102B63F,糸井重里,99,1902,,芸術・文化,HIGH
P9E7CDCF,心の旅,99,1923,,音楽,HIGH
PDDFFE60,杉田玄白,99,1753,,歴史,HIGH
P99758F9,チャーリー・クリスチャン,99,1862,,音楽,HIGH
PCD38CAE,ウッドロー・ウィルソン,99,1856,,政治・社会,HIGH
P0A11058,りんたろう,99,1913,,アニメ・漫画・ゲーム,HIGH
P39C45D1,ジャニー喜多川,99,1918,,音楽,HIGH
P8CD210A,徳川家治,99,1762,,歴史,HIGH
P61DAD53,井上馨,99,1835,,ビジネス,HIGH
P69EEC09,シューベルト,99,1797,,音楽,HIGH
PDEE3FD0,ウォルター・マッソー,99,1920,,映画・演劇,HIGH
P19DD7E8,オルダス・ハクスリー,99,1899,,文学,HIGH
P0D6151D,バリー・ギブ,99,1878,,音楽,HIGH
P445B6E4,住友友純,99,1845,,ビジネス,HIGH
P93F859B,リー・リトナー,99,1884,,音楽,HIGH
P5F4BDA5,渡辺貞夫,99,1904,,音楽,HIGH
P84290AC,ポリーニ,99,1910,,音楽,HIGH
P6B20E13,ドン・デリーロ,99,1925,,文学,HIGH
PA6855FE,岩崎弥之助,99,1851,,ビジネス,HIGH
P9F6237B,バルザック,99,1766,,文学,HIGH
P5DFE8D7,ジョン・マッケンロー,99,1884,,スポーツ,HIGH
P9B289C7,古畑種基,99,1861,,学術・研究,HIGH
P50A6582,ビング・クロスビー,99,1895,,音楽,HIGH
P09F13FF,石母田正,99,1905,,学術・研究,HIGH
PECD03AB,太宰治,99,1906,,文学,HIGH
P5341F79,田能村竹田,99,1905,,芸術・文化,HIGH
P0492139,ジョン・ワナメーカー,99,1838,,ビジネス,HIGH
P5355BCA,萩尾望都,99,1924,,芸術・文化,HIGH
P1AF8932,ウオッカ,99,1923,,競走馬,HIGH
P1B0274C,柴田亜衣,99,1880,,スポーツ,HIGH
P2B9FC60,辰巳琢郎,99,1909,,芸術・文化,HIGH
PE6E15F2,中原淳一,99,1904,,芸術・文化,HIGH
PA916E60,フィリップ・K・ディック,99,1910,,文学,HIGH
P9D88E03,シンボリクリスエス,99,1921,,競走馬,HIGH
P6A7F0B7,ハワード・ガードナー,99,1923,,学術・研究,HIGH
P5135FBF,W・サマセット・モーム,99,1877,,文学,HIGH
PC73E94D,李光耀,99,1923,,政治・社会,HIGH
PAFBB13C,アレクサンダー・ハミルトン,99,1757,,政治・社会,HIGH
P3578B13,佐々木雅英,99,1906,,科学・技術,HIGH
P02B40D5,竹内啓,99,1924,,科学・技術,HIGH
P3A577E2,ラリー・ウォール,99,1924,,科学・技術,HIGH
PA107568,ビリー・ホリデイ,99,1915,,音楽,HIGH
P2FC64B8,田沼意次,99,1902,,歴史,HIGH
P95D0700,マイルス・デイヴィス,99,1926,,音楽,HIGH
P41EFF0E,上野彦馬,99,1799,,歴史,HIGH
P5CD351D,岩井俊二,99,1876,,映画・演劇,HIGH
P6029CA5,リーマン,99,1827,,学術・研究,HIGH
PC302AD8,伊能忠敬,99,1745,,科学・技術,HIGH
P099319B,D・H・ロレンス,99,1873,,文学,HIGH
P6086A25,ヴラディーミル・ホロヴィッツ,99,1903,,音楽,HIGH
PCF8786B,橋本左内,99,1865,,科学・技術,HIGH
PA83A90B,ドナルド・バーセルミ,99,1925,,文学,HIGH
P79FEDAB,吉田松陰,99,1779,,歴史,HIGH
PFBADADA,ジョゼフ・フーリエ,99,1747,,科学・技術,HIGH
P46ADEDA,ウィンストン・チャーチル,99,1875,,歴史,HIGH
P81FA5FD,シャルル・ボードレール,99,1805,,文学,HIGH
P00C1626,ジュール・ヴェルヌ,99,1817,,文学,HIGH
P35CF8B1,ジンバブエ・ムガベ,99,1910,,政治・社会,HIGH
P6663CD5,ジェーン・オースティン,99,1760,,文学,HIGH
PF7CC537,ジョゼフ・リスター,99,1828,,科学・技術,HIGH
P8E76833,岡本太郎,99,1909,,芸術・文化,HIGH
P1A54106,スティーヴ・ペリー,99,1899,,音楽,HIGH
PAF8B7A0,ストッカード・チャニング,99,1891,,映画・演劇,HIGH
PA1C9A4A,ジョン・チーヴァー,99,1900,,文学,HIGH
P18F0F2D,田中信夫,99,1906,,芸術・文化,HIGH
P26BD743,西脇順三郎,99,1895,,学術・研究,HIGH
P6FACC40,イクイノックス,99,1916,,競走馬,HIGH
P53D8DF9,高柳健次郎,99,1880,,科学・技術,HIGH
P4FD1792,高野長英,99,1784,,科学・技術,HIGH
P1B6A38B,岸田國士,99,1864,,映画・演劇,HIGH
PF69B1E4,リチャード・セラ,99,1920,,芸術・文化,HIGH
P575B45B,陸奥宗光,99,1844,,芸術・文化,HIGH
PEB6791A,松永安左エ門,99,1875,,ビジネス,HIGH
PB828439,エルネスト・ヘミングウェイ,99,1887,,芸術・文化,HIGH
P3986A29,アニー・プルー,99,1912,,文学,HIGH
P195DC90,ニキ・ラウダ,99,1900,,スポーツ,HIGH
P0605FDD,鈴木誠也,99,1902,,スポーツ,HIGH
PC6610E0,鶴田浩二,99,1925,,俳優・女優,HIGH
PEE18412,ヴァーナー・フォン・ブラウン,99,1913,,科学・技術,HIGH
P78CCFC0,リー・モーガン,99,1917,,音楽,HIGH
P3CE9D2D,ブルーノ・ガンツ,99,1920,,映画・演劇,HIGH
PA8878B4,一澤信三郎,99,1838,,芸術・文化,HIGH
PCE357BB,森口繁一,99,1899,,科学・技術,HIGH
P72A4F6C,西島和彦,99,1906,,科学・技術,HIGH
PC08F4B7,ライオネル・ハンプトン,99,1916,,音楽,HIGH
PBF55C83,ダニエル・ウェブスター,99,1782,,政治・社会,HIGH
