person_id,person_name,target_age,birth_year,death_year,category,priority
P04EE488,田村優,101,1888,,スポーツ,CRITICAL
P1264F4F,アメリア・イアハート,101,1897,,探検・冒険,CRITICAL
P0CAF715,永野重雄,101,1912,,ビジネス,CRITICAL
P4BF49D5,江上波夫,101,1922,,芸術・文化,CRITICAL
PACD29A6,カルメン・マキ,101,1895,,音楽,CRITICAL
PFC3DFFF,アストル・ピアソラ,101,1921,,音楽,CRITICAL
P30A58AC,ジャック・タチ,101,1872,,芸術・文化,CRITICAL
P9CD7685,黛敏郎,101,1883,,音楽,CRITICAL
PD6A23A9,安田善助,101,1838,,ビジネス,CRITICAL
PA559CEA,木村資生,101,1923,,学術・研究,CRITICAL
P5F09115,後藤象二郎,101,1881,,歴史,CRITICAL
P4853AA2,オルハン・パムク,101,1909,,芸術・文化,CRITICAL
P9CCAD6B,下村観山,101,1870,,芸術・文化,CRITICAL
P69EEC09,シューベルト,101,1797,,音楽,CRITICAL
P0C288EB,エリック・サティ,101,1838,,音楽,CRITICAL
P467ADC9,テネシー・ウィリアムズ,101,1911,,芸術・文化,CRITICAL
P4B87516,桐野夏生,101,1905,,文学,CRITICAL
P0AE5F09,飯島宗一,101,1925,,科学・技術,CRITICAL
P1673F56,佐藤正午,101,1921,,文学,CRITICAL
PDB9693D,アラン・ボンバール,101,1922,,探検・冒険,CRITICAL
PA1D798D,中村雅俊,101,1899,,芸術・文化,CRITICAL
P7D7B49A,ラース・フォン・トリアー,101,1916,,映画・演劇,CRITICAL
P6CFADBA,エーリッヒ・フロム,101,1919,,学術・研究,CRITICAL
P65142BE,インディラ・ガンディー,101,1918,,政治・社会,CRITICAL
P476BE02,ハーバー,101,1869,,科学・技術,CRITICAL
P19F29D2,長塚京三,101,1914,,芸術・文化,CRITICAL
P2379608,ベルナルド・リーマン,101,1827,,学術・研究,CRITICAL
P859AD52,川上音二郎,101,1864,,芸術・文化,CRITICAL
P0C19E00,松本洋一郎,101,1922,,科学・技術,CRITICAL
P6B20E13,ドン・デリーロ,101,1925,,文学,CRITICAL
PD7D47F2,マハトマ・ガンジー,101,1870,,歴史,CRITICAL
PDC93880,アルフォンス・ミュシャ,101,1860,,芸術・文化,CRITICAL
P02CF870,マイケル・ブレッカー,101,1925,,音楽,CRITICAL
P39C45D1,ジャニー喜多川,101,1918,,音楽,CRITICAL
P26BD743,西脇順三郎,101,1895,,学術・研究,CRITICAL
P1DB6CC2,木戸孝允,101,1824,,芸術・文化,CRITICAL
PCE501CD,ノーマン・メイラー,101,1866,,文学,CRITICAL
P6B8FC27,徳川尊康,101,1908,,歴史,CRITICAL
P18845A4,林崎良英,101,1915,,科学・技術,CRITICAL
P642CAEF,カート・ヴォネガット,101,1919,,文学,CRITICAL
P02A513D,岩村明憲,101,1880,,スポーツ,CRITICAL
PEB61F17,フランツ・リスト,101,1812,,芸術・文化,CRITICAL
PC128315,加藤友三郎,101,1853,,政治・社会,CRITICAL
PAFBB13C,アレクサンダー・ハミルトン,101,1757,,政治・社会,CRITICAL
PC08F4B7,ライオネル・ハンプトン,101,1916,,音楽,CRITICAL
P85D6023,加藤陽子,101,1876,,学術・研究,CRITICAL
P32C0157,小野寺昭,101,1876,,映画・演劇,CRITICAL
PC6F7DA3,谷口治郎,101,1913,,芸術・文化,CRITICAL
PF591CAB,観世寿夫,101,1899,,芸術・文化,CRITICAL
P5CF866A,スタンレー・ミルグラム,101,1881,,学術・研究,CRITICAL
P0DB0143,松田美由紀,101,1878,,映画・演劇,CRITICAL
P08D4002,ジョン・カルフーン,101,1785,,政治・社会,CRITICAL
PA922E54,最上徳内,101,1757,,探検・冒険,CRITICAL
P5F4BDA5,渡辺貞夫,101,1904,,音楽,CRITICAL
PA5FCADB,カール・ガウス,101,1771,,学術・研究,CRITICAL
P0A11058,りんたろう,101,1913,,アニメ・漫画・ゲーム,CRITICAL
P04A5F33,小野妹子,101,1899,,歴史,CRITICAL
P944DF29,ウラジーミル・レーニン,101,1842,,歴史,CRITICAL
P52400F0,水谷豊,101,1914,,芸術・文化,CRITICAL
PABC7B02,荻野吟子,101,1852,,科学・技術,CRITICAL
P26E8196,伊藤元重,101,1896,,学術・研究,CRITICAL
P5272DB6,小野不由美,101,1922,,芸術・文化,CRITICAL
PBA4F120,加山又造,101,1893,,芸術・文化,CRITICAL
PD8399AD,グリゴリー・ラスプーチン,101,1841,,歴史,CRITICAL
P12B3C89,山崎豊子,101,1923,,学術・研究,CRITICAL
P2593CE3,上田秋成,101,1733,,芸術・文化,CRITICAL
PF9D776D,竹内栖鳳,101,1859,,芸術・文化,CRITICAL
PC93111E,チャールズ・ポンジ,101,1845,,歴史,CRITICAL
P5326A12,イヴ・クライン,101,1922,,芸術・文化,CRITICAL
P195DC90,ニキ・ラウダ,101,1900,,スポーツ,CRITICAL
P0D18B34,エドセル・フォード,101,1898,,ビジネス,CRITICAL
PE2B3FFC,スザンヌ・ヴェガ,101,1921,,音楽,CRITICAL
P7E16309,八木宏,101,1895,,科学・技術,CRITICAL
P06FCF1D,歌川広重,101,1795,,芸術・文化,CRITICAL
PA85E61E,コンスタブル,101,1777,,芸術・文化,CRITICAL
P23D087C,ニコラウス・アーノンクール,101,1898,,音楽,CRITICAL
P052368C,マーク・ロスコ,101,1879,,芸術・文化,CRITICAL
P7CBFE95,スペシャルウィーク,101,1917,,競走馬,CRITICAL
PCB98C44,ヴァージニア・アプガー,101,1925,,科学・技術,CRITICAL
P14914BA,ジャック・ケルアック,101,1907,,文学,CRITICAL
PCE357BB,森口繁一,102,1899,,科学・技術,CRITICAL
PCFDE9BF,モンタナ・ジョー,102,1919,,スポーツ,CRITICAL
PB235A5C,ジョゼ・サラマーゴ,102,1916,,文学,CRITICAL
PCD4254E,狩野芳崖,102,1828,,芸術・文化,CRITICAL
P137AD1A,ホメロス,102,1904,,芸術・文化,CRITICAL
P5015667,ザック・デ・ラ・ロチャ,102,1878,,音楽,CRITICAL
P0404C3E,瑛太,102,1864,,映画・演劇,CRITICAL
P45B1809,南方熊楠,102,1868,,学術・研究,CRITICAL
PDAFAC58,グレッグ・メンデル,102,1840,,学術・研究,CRITICAL
P80AA58D,ジョン・テンプルトン,102,1912,,ビジネス,CRITICAL
P1A54106,スティーヴ・ペリー,102,1899,,音楽,CRITICAL
P72A8AED,小野武彦,102,1885,,映画・演劇,CRITICAL
P06EFE21,加藤将,102,1920,,科学・技術,CRITICAL
P7BB175D,衣笠貞之助,102,1899,,映画・演劇,CRITICAL
PFC3DFFF,アストル・ピアソラ,102,1921,,音楽,CRITICAL
PA5AF44C,嘉納治五郎,102,1868,,学術・研究,CRITICAL
PF94B322,荷田春満,102,1920,,歴史,CRITICAL
P7E16309,八木宏,102,1895,,科学・技術,CRITICAL
P0A7B57A,横溝正史,102,1909,,芸術・文化,CRITICAL
P31E16A2,徳冨蘆花,102,1842,,文学,CRITICAL
PC14193F,森下仁丹,102,1845,,ビジネス,CRITICAL
PF9FDC03,ローレンス・オリヴィエ,102,1907,,映画・演劇,CRITICAL
PA0F1BE5,ジャック・キルビー,102,1906,,科学・技術,CRITICAL
P0FA45D4,パット・ラフター,102,1919,,スポーツ,CRITICAL
PC65F497,レイ・ブラウン,102,1917,,音楽,CRITICAL
P8898B06,リスト,102,1807,,音楽,CRITICAL
PC306980,中岡慎太郎,102,1819,,歴史,CRITICAL
P6A7F0B7,ハワード・ガードナー,102,1923,,学術・研究,CRITICAL
P8711F17,チャールズ・プロテウス・スタインメッツ,102,1837,,科学・技術,CRITICAL
P43C2188,ダイワスカーレット,102,1917,,競走馬,CRITICAL
P0821EEB,椎名桔平,102,1881,,映画・演劇,CRITICAL
PABAAC89,デューイ,102,1860,,学術・研究,CRITICAL
P0A4D34F,やなぎみわ,102,1875,,芸術・文化,CRITICAL
P19E01E4,ベニト・ムッソリーニ,102,1862,,歴史,CRITICAL
PD68AC25,安重根,102,1859,,歴史,CRITICAL
P4613E36,歌川国芳,102,1797,,芸術・文化,CRITICAL
PA6E74B5,武田長兵衛,102,1843,,ビジネス,CRITICAL
P628283C,長瀬富郎,102,1856,,ビジネス,CRITICAL
P6B13313,ロバート・ルイス,102,1909,,スポーツ,CRITICAL
PF4B5836,ジョルジュ・ビゼー,102,1838,,音楽,CRITICAL
P74C2CC6,市川亀治郎,102,1896,,映画・演劇,CRITICAL
P7725DD4,ジャンゴ・ラインハルト,102,1893,,音楽,CRITICAL
P1264F4F,アメリア・イアハート,102,1897,,探検・冒険,CRITICAL
PE83A74B,ニック・ドレイク,102,1906,,音楽,CRITICAL
P86EF3D3,岸田劉生,102,1882,,芸術・文化,CRITICAL
P453A85B,オットー・フォン・ビスマルク,102,1807,,歴史,CRITICAL
P01E8058,サミュエル・モールス,102,1792,,歴史,CRITICAL
P382DFEC,團伊玖磨,102,1924,,音楽,CRITICAL
P539BE73,良寛,102,1759,,芸術・文化,CRITICAL
PDB9C688,五島美代子,102,1913,,芸術・文化,CRITICAL
PB365755,パブロ・ネルーダ,102,1890,,文学,CRITICAL
PE3BC8A7,佐野洋子,102,1914,,芸術・文化,CRITICAL
PB271220,ラフマニノフ,102,1859,,音楽,CRITICAL
PE92CCA4,ルイ・ヴィトン,102,1821,,芸術・文化,CRITICAL
PCDD9E44,ジャン＝バティスト・ラマルク,102,1755,,学術・研究,CRITICAL
P4D84829,ザハ・ハディッド,102,1922,,芸術・文化,CRITICAL
P02D02DB,ピーター・ブルック,102,1919,,芸術・文化,CRITICAL
P194098D,レナード・バーンスタイン,102,1918,,音楽,CRITICAL
P4BF68FA,在原業平,102,1908,,芸術・文化,CRITICAL
P886B8D6,ジョン・ホプフィールド,102,1904,,科学・技術,CRITICAL
P7CBFE95,スペシャルウィーク,102,1917,,競走馬,CRITICAL
PB69D9A5,ジョナサン・エドワーズ,102,1703,,スポーツ,CRITICAL
P29080E7,マックス・ヴェーバー,102,1864,,学術・研究,CRITICAL
PF3CBFD3,野村芳太郎,102,1905,,映画・演劇,CRITICAL
PCF3D014,河合敦,102,1923,,芸術・文化,CRITICAL
P384BCC0,金剛永謹,102,1922,,芸術・文化,CRITICAL
P4B4B8C6,ジョン・ダリー,102,1882,,スポーツ,CRITICAL
P81BF5D9,グレタ・ガルボ,102,1836,,映画・演劇,CRITICAL
P8DE4364,カール・ロジャーズ,102,1904,,学術・研究,CRITICAL
PBA8D55D,井上円了,102,1838,,学術・研究,CRITICAL
P7C8FA30,ジェーン・マーセット,102,1915,,科学・技術,CRITICAL
P0E7C84B,新井民夫,102,1914,,科学・技術,CRITICAL
P8059E35,ジェンティルドンナ,102,1899,,競走馬,CRITICAL
PCE14715,大久保利通,102,1825,,政治・社会,CRITICAL
PE9138D8,外村彰,102,1906,,学術・研究,CRITICAL
P625F526,中井貴一,102,1920,,映画・演劇,CRITICAL
PFBADADA,ジョゼフ・フーリエ,102,1747,,科学・技術,CRITICAL
PAD76002,エイミー・ポーラー,102,1918,,映画・演劇,CRITICAL
P1425E04,ニーノ・ロータ,102,1897,,音楽,CRITICAL
P476BE02,ハーバー,102,1869,,科学・技術,CRITICAL
PE685B93,ヴァルター・グロピウス,102,1873,,芸術・文化,CRITICAL
P1CE5540,ディープインパクト,102,1922,,競走馬,CRITICAL
P06FCF1D,歌川広重,102,1795,,芸術・文化,CRITICAL
PB6C3DF8,藤田敏八,102,1893,,映画・演劇,CRITICAL
P102B63F,糸井重里,102,1902,,芸術・文化,CRITICAL
P0B72C6C,エディット・ピアフ,102,1882,,芸術・文化,CRITICAL
PD6A23A9,安田善助,102,1838,,ビジネス,CRITICAL
P9551ABC,アンナ・パヴロワ,102,1872,,芸術・文化,CRITICAL
PA75F71D,ディオンヌ・ワーウィック,102,1911,,音楽,CRITICAL
P783B0EF,橋本雅邦,102,1846,,芸術・文化,CRITICAL
P0C97942,夏八木勲,102,1884,,映画・演劇,CRITICAL
PEDAC7DE,森本正治,102,1911,,芸術・文化,CRITICAL
P7FECC1C,シンボリルドルフ,102,1880,,競走馬,CRITICAL
P89BCDF3,ロートレック,102,1851,,芸術・文化,CRITICAL
PE2B3FFC,スザンヌ・ヴェガ,102,1921,,音楽,CRITICAL
P4ABF365,ジョルジュ・ルメートル,102,1885,,科学・技術,CRITICAL
P2BE74CC,古田足日,102,1889,,芸術・文化,CRITICAL
P2362577,ビル・ジョイ,102,1920,,科学・技術,CRITICAL
PB8F6F8B,イタロ・カルヴィーノ,102,1923,,芸術・文化,CRITICAL
P547202B,今田美桜,102,1859,,映画・演劇,CRITICAL
P349593F,梅棹忠夫,102,1920,,学術・研究,CRITICAL
P3E21C21,丹波哲郎,102,1921,,映画・演劇,CRITICAL
PD461C55,ロッシーニ,102,1747,,芸術・文化,CRITICAL
PE2F071E,バディ・リッチ,102,1917,,音楽,CRITICAL
P3E52A1B,カール・ベンツ,102,1844,,科学・技術,CRITICAL
P01D924B,ゲオルク・オーム,102,1789,,学術・研究,CRITICAL
P72CD347,島津源蔵,102,1842,,科学・技術,CRITICAL
P00A8693,福井謙一,102,1917,,科学・技術,CRITICAL
PA0A84C1,マリー・キュリー,102,1859,,学術・研究,CRITICAL
P482796D,エドワード・タイラー,102,1825,,学術・研究,CRITICAL
P6E050E2,岡田惠和,102,1923,,映画・演劇,CRITICAL
P617830F,古今亭志ん朝,102,1898,,芸術・文化,CRITICAL
PA1655ED,キャロル・グライダー,102,1905,,学術・研究,CRITICAL
P1B6A38B,岸田國士,102,1864,,映画・演劇,CRITICAL
P2A12549,石田波郷,102,1889,,芸術・文化,CRITICAL
PF591CAB,観世寿夫,102,1899,,芸術・文化,CRITICAL
P45D27F3,土肥健純,102,1914,,科学・技術,CRITICAL
PD9ABDD0,ジェリー・マリガン,102,1878,,音楽,CRITICAL
PF09D3AA,宮澤喜一,102,1919,,政治・社会,CRITICAL
P60AF382,藤井厳喜,102,1912,,科学・技術,CRITICAL
P49D1A22,フレディ・ハバード,102,1901,,音楽,CRITICAL
P5CDEA0C,マーク・トウェイン,102,1818,,文学,CRITICAL
PACD29A6,カルメン・マキ,102,1895,,音楽,CRITICAL
P79FEDAB,吉田松陰,102,1779,,歴史,CRITICAL
P3004046,小川正孝,102,1860,,学術・研究,CRITICAL
PA0F615C,柴田よしき,102,1923,,文学,CRITICAL
PB252E51,頼山陽,102,1767,,政治・社会,CRITICAL
P93778B3,ロバート・ノイス,102,1876,,科学・技術,CRITICAL
PE7A1C7A,山本五十六,102,1867,,歴史,CRITICAL
P5062675,二宮忠八,102,1887,,科学・技術,CRITICAL
P09FE8EE,トルステン・フィンク,102,1921,,スポーツ,CRITICAL
PDEF933,ニール・アームストロング,102,1887,,探検・冒険,CRITICAL
P423C578,赤坂アカ,102,1765,,アニメ・漫画・ゲーム,CRITICAL
P3CE8882,赤井英和,102,1917,,芸術・文化,CRITICAL
PDC93880,アルフォンス・ミュシャ,102,1860,,芸術・文化,CRITICAL
P84A70DE,湯浅年子,102,1892,,学術・研究,CRITICAL
P63C44FD,レヒ・ワレサ,102,1910,,政治・社会,CRITICAL
P670468D,于禁,102,1917,,歴史,CRITICAL
P3B61DC6,桂春団治,102,1897,,芸術・文化,CRITICAL
P4DF6135,ハーパー・リー,102,1899,,芸術・文化,CRITICAL
P30A58AC,ジャック・タチ,102,1872,,芸術・文化,CRITICAL
P7CE8E3D,池波正太郎,102,1902,,芸術・文化,CRITICAL
P302DB93,市川猿之助,102,1866,,映画・演劇,CRITICAL
PCB00494,小川洋子,102,1907,,文学,CRITICAL
P4DB03E0,島津斉彬,102,1798,,科学・技術,CRITICAL
P51EDA95,クロード・シャブロル,102,1878,,芸術・文化,CRITICAL
P250E5B5,ディジー・ガレスピー,102,1917,,音楽,CRITICAL
PA6FBCCD,斎藤工,102,1899,,映画・演劇,CRITICAL
P7FB13C4,トーマス・ハリス,102,1909,,芸術・文化,CRITICAL
P66DD96C,アーロン・コープランド,102,1900,,音楽,CRITICAL
P72A4F6C,西島和彦,102,1906,,科学・技術,CRITICAL
P698E8A5,安野光雅,102,1915,,芸術・文化,CRITICAL
P11DAFEA,谷山豊,102,1911,,学術・研究,CRITICAL
P85BE897,葛西薫,102,1886,,芸術・文化,CRITICAL
P13F2958,平田満,102,1895,,映画・演劇,CRITICAL
P0605FDD,鈴木誠也,102,1902,,スポーツ,CRITICAL
P5F09115,後藤象二郎,102,1881,,歴史,CRITICAL
P483C6AB,ホロヴィッツ,102,1903,,音楽,CRITICAL
P26C270E,福田平八郎,102,1879,,芸術・文化,CRITICAL
P76F8493,大村益次郎,102,1789,,歴史,CRITICAL
P26C8B35,大原麗子,102,1878,,映画・演劇,CRITICAL
P5835E4F,土井利忠,102,1920,,科学・技術,CRITICAL
PD8399AD,グリゴリー・ラスプーチン,102,1841,,歴史,CRITICAL
PCACF351,三木清,102,1897,,学術・研究,CRITICAL
P92B2059,ズールー王シャカ,102,1798,,歴史,CRITICAL
P0CAF715,永野重雄,102,1912,,ビジネス,CRITICAL
P5701315,井伊直弼,102,1800,,大名・大老,CRITICAL
P8C2BDAC,松下幸之助,102,1895,,ビジネス,CRITICAL
P78F1854,ハーリー・アール,102,1884,,科学・技術,CRITICAL
PEFEF6D5,ジョージ・マロリー,102,1849,,登山家,CRITICAL
P793905B,モディリアーニ,102,1880,,芸術・文化,CRITICAL
P3CEB0EF,辰巳リカ,102,1882,,芸術・文化,CRITICAL
P0A7B73A,リムスキー＝コルサコフ,102,1806,,音楽,CRITICAL
PA4EDCA3,宮本三郎,102,1919,,芸術・文化,CRITICAL
PC0C2CD5,鈴木大拙,102,1870,,学術・研究,CRITICAL
P8679809,ボルタ,102,1917,,科学・技術,CRITICAL
PD180689,星野道夫,102,1877,,写真家・探検家,CRITICAL
PAA5189A,エリクソン,102,1903,,学術・研究,CRITICAL
PB5DBBE4,コンスタンチン・ツィオルコフスキー,102,1849,,科学・技術,CRITICAL
P388A8CF,伊東四朗,102,1919,,映画・演劇,CRITICAL
P9EE18EF,ケニー・ロジャース,102,1900,,音楽,CRITICAL
P5341F79,田能村竹田,102,1905,,芸術・文化,CRITICAL
PC55C628,レイモンド・チャンドラー,102,1882,,文学,CRITICAL
P4BF49D5,江上波夫,102,1922,,芸術・文化,CRITICAL
P0D6151D,バリー・ギブ,102,1878,,音楽,CRITICAL
PAEC2CCE,市川新十郎,102,1915,,芸術・文化,CRITICAL
P4E95933,大隈重信,102,1827,,学術・研究,CRITICAL
P9327525,安田保善,102,1838,,ビジネス,CRITICAL
P1419FEC,マーヴィン・ゲイ,102,1903,,音楽,CRITICAL
P2F15986,水野忠邦,102,1749,,歴史,CRITICAL
P37F0CB0,ラルフ・エリスン,102,1915,,文学,CRITICAL
PA910939,岩倉具視,102,1797,,歴史,CRITICAL
P11FF1BC,エドワード・ジェンナー,102,1750,,科学・技術,CRITICAL
PEA60888,柳家小さん,102,1909,,芸術・文化,CRITICAL
PB0ED38F,桜庭一樹,102,1915,,文学,CRITICAL
PDBF66C6,北村薫,102,1924,,文学,CRITICAL
P6004607,山崎貞一,102,1899,,学術・研究,CRITICAL
P41351A3,テイエムオペラオー,102,1914,,競走馬,CRITICAL
P837A910,椎名誠,102,1890,,文学,CRITICAL
P8EBE626,ヘップバーン,102,1913,,芸術・文化,CRITICAL
P52556B2,ルイス・ブニュエル,102,1893,,映画・演劇,CRITICAL
P377D000,もたいまさこ,102,1905,,映画・演劇,CRITICAL
P0CA275C,セルヒオ・ブスケツ,102,1916,,スポーツ,CRITICAL
P4651A9A,バーバラ・ハプワース,102,1873,,芸術・文化,CRITICAL
P1B0144C,ルイ・パスツール,102,1823,,科学・技術,CRITICAL
P0B30191,古河潤吉,102,1835,,ビジネス,CRITICAL
PCD107D4,織田幹雄,102,1905,,スポーツ,CRITICAL
P616FBD6,オグリキャップ,102,1923,,競走馬,CRITICAL
P7BC97F4,森和俊,102,1897,,科学・技術,CRITICAL
PB194D17,ハインリッヒ・ヘルツ,102,1870,,科学・技術,CRITICAL
P5226922,剣持勇,102,1916,,芸術・文化,CRITICAL
P425B56D,ウォルター・ブラッテン,102,1920,,科学・技術,CRITICAL
PD7D47F2,マハトマ・ガンジー,102,1870,,歴史,CRITICAL
P837A0C7,ブレンダン・アイク,102,1914,,科学・技術,CRITICAL
P93B9697,並河靖之,102,1845,,芸術・文化,CRITICAL
P5FCB435,ジョーン・クロフォード,102,1904,,映画・演劇,CRITICAL
P0DCD603,小林古径,102,1891,,芸術・文化,CRITICAL
P49712A0,いわさきちひろ,102,1896,,芸術・文化,CRITICAL
P131D082,エドワード・ウェストン,102,1864,,芸術・文化,CRITICAL
P3B5CB83,稲垣浩,102,1898,,映画・演劇,CRITICAL
P56B6904,エゴン・シーレ,102,1870,,芸術・文化,CRITICAL
PF6A8D3E,ジャン・ジオノ,102,1872,,芸術・文化,CRITICAL
P0BACC07,ウォーレン・ベイティ,102,1897,,映画・演劇,CRITICAL
PA58D8D1,長谷川潔,102,1891,,科学・技術,CRITICAL
P257E099,松たか子,102,1910,,映画・演劇,CRITICAL
PB085EC1,ホレス・シルヴァー,102,1914,,音楽,CRITICAL
P1A04DED,ホセ・カンセコ,102,1904,,スポーツ,CRITICAL
PD6388F3,木村重信,102,1921,,芸術・文化,CRITICAL
P2395602,クルト・レヴィン,102,1890,,学術・研究,CRITICAL
P65B62B0,幸田文,102,1920,,文学,CRITICAL
P052368C,マーク・ロスコ,102,1879,,芸術・文化,CRITICAL
P81FA5FD,シャルル・ボードレール,102,1805,,文学,CRITICAL
P48B516D,観月ありさ,102,1881,,映画・演劇,CRITICAL
P92D94A0,立原正秋,102,1921,,文学,CRITICAL
P340E333,スティーヴ・ヴァイ,102,1904,,音楽,CRITICAL
P9DCA17B,ダシール・ハメット,102,1884,,芸術・文化,CRITICAL
P8961B79,ヴァネヴァー・ブッシュ,102,1890,,学術・研究,CRITICAL
P9FE2A83,アレクサンドル・デュマ,102,1788,,文学,CRITICAL
PA916E60,フィリップ・K・ディック,102,1910,,文学,CRITICAL
P1DF3F1A,菊池正士,102,1890,,科学・技術,CRITICAL
P3578B13,佐々木雅英,102,1906,,科学・技術,CRITICAL
P1929F0F,速水御舟,102,1882,,芸術・文化,CRITICAL
P02FA518,北里柴三郎,102,1856,,科学・技術,CRITICAL
P4142CE2,パブロ・カザルス,102,1880,,音楽,CRITICAL
P8253169,田原桂一,102,1863,,芸術・文化,CRITICAL
P02B40D5,竹内啓,102,1924,,科学・技術,CRITICAL
P26AFC95,アッシャー,102,1907,,音楽,CRITICAL
P04F9A8C,土井晩翠,102,1872,,学術・研究,CRITICAL
PBFB5A30,ウォルト・ホイットマン,102,1799,,文学,CRITICAL
P27E9AC6,ルドルフ・ヌレエフ,102,1907,,芸術・文化,CRITICAL
P2F4927C,ハンス・クリスチャン・エルステッド,102,1747,,科学・技術,CRITICAL
P3050449,金子兜太,102,1924,,芸術・文化,CRITICAL
P4C91A44,ゲオルク・ヘーゲル,102,1770,,哲学者,CRITICAL
P345A8DF,大滝秀治,102,1907,,映画・演劇,CRITICAL
PF1C4EAE,ハンス・セリエ,102,1907,,学術・研究,CRITICAL
P6B3EB72,柳田理科雄,102,1901,,ビジネス,CRITICAL
PC84DAF6,ジョン・スタインベック,102,1888,,文学,CRITICAL
PD914648,ベルイマン,102,1908,,芸術・文化,CRITICAL
P53D8DF9,高柳健次郎,102,1880,,科学・技術,CRITICAL
P18A1019,ロバート・オハラ・バーク,102,1821,,探検・冒険,CRITICAL
P4E1CEDB,小津映司,102,1921,,映画・演劇,CRITICAL
P4A400B8,新房昭之,102,1886,,芸術・文化,CRITICAL
P8F230AD,上田馬之助,102,1831,,スポーツ,CRITICAL
P7C1A689,ロバート・スコット,102,1837,,探検家,CRITICAL
P195DC90,ニキ・ラウダ,102,1900,,スポーツ,CRITICAL
P04A5F33,小野妹子,102,1899,,歴史,CRITICAL
PE5D72BC,山光三郎,102,1914,,芸術・文化,CRITICAL
P1878D91,松田龍平,102,1883,,映画・演劇,CRITICAL
P51324AE,川内康範,102,1920,,音楽,CRITICAL
PC7D4428,セオドア・カジンスキー,102,1924,,歴史,CRITICAL
PA5D44A4,ボニー・レイット,102,1910,,音楽,CRITICAL
P0FF51E0,アレクサンダー・ボロディン,102,1758,,科学・技術,CRITICAL
P1FE85AF,久米是志,102,1920,,科学・技術,CRITICAL
P132E686,横井小楠,102,1790,,歴史,CRITICAL
P9C55FBE,ホー・チ・ミン,102,1896,,歴史,CRITICAL
PC128315,加藤友三郎,102,1853,,政治・社会,CRITICAL
P9232B6E,マーガレット・ミード,102,1902,,学術・研究,CRITICAL
P189D363,江崎玲於奈,102,1915,,科学・技術,CRITICAL
P940F8D1,谷口吉郎,102,1916,,芸術・文化,CRITICAL
P7BED8D6,鈴木道雄,102,1905,,ビジネス,CRITICAL
P99A94F9,藤原毅夫,102,1920,,科学・技術,CRITICAL
PD3119D8,ワーグナー,102,1814,,芸術・文化,CRITICAL
P35CF8B1,ジンバブエ・ムガベ,102,1910,,政治・社会,CRITICAL
P9635FF4,中島董一郎,102,1915,,科学・技術,CRITICAL
P339C643,樂吉左衞門,102,1909,,芸術・文化,CRITICAL
P76A1E86,ピアジェ,102,1907,,学術・研究,CRITICAL
P9FEF80D,マックス・ローチ,102,1910,,音楽,CRITICAL
P10DABF6,ザック・スナイダー,102,1879,,映画・演劇,CRITICAL
P4936B64,稲垣足穂,102,1915,,文学,CRITICAL
PA2B312E,河口慧海,102,1866,,探検・冒険,CRITICAL
PD40ED5D,LiSA,102,1910,,音楽,CRITICAL
P3943D87,UA,102,1878,,音楽,CRITICAL
P446591C,川井憲次,102,1923,,音楽,CRITICAL
PFA87726,塚本晋也,102,1886,,芸術・文化,CRITICAL
P61DAD53,井上馨,102,1835,,ビジネス,CRITICAL
PD1403E0,御木本幸吉,102,1864,,ビジネス,CRITICAL
P670986B,中川一政,102,1893,,芸術・文化,CRITICAL
PE1373BC,ヴィットリオ・デ・シーカ,102,1895,,芸術・文化,CRITICAL
P1E38788,マッツ・ヴィランデル,102,1910,,スポーツ,CRITICAL
PC6F7DA3,谷口治郎,102,1913,,芸術・文化,CRITICAL
P9E7CDCF,心の旅,102,1923,,音楽,CRITICAL
P7962B65,斎藤美奈子,102,1904,,映画・演劇,CRITICAL
P5FD1A36,佐伯祐三,102,1882,,芸術・文化,CRITICAL
P37D6167,茅誠司,102,1912,,科学・技術,CRITICAL
P648948F,加藤高明,102,1860,,政治・社会,CRITICAL
P9519282,マッコイ・タイナー,102,1915,,音楽,CRITICAL
P5CD351D,岩井俊二,102,1876,,映画・演劇,CRITICAL
P131B982,スキナー,102,1915,,学術・研究,CRITICAL
P7166517,原大智,102,1917,,スポーツ,CRITICAL
P712B33B,ジャック・モノー,102,1882,,科学・技術,CRITICAL
P9E25451,ヴィゴツキー,102,1902,,学術・研究,CRITICAL
P29B3AB0,福沢諭吉,102,1832,,学術・研究,CRITICAL
P2D65B13,チェーザレ・シエピ,102,1923,,音楽,CRITICAL
PC50E786,フローレンス・ナイチンゲール,102,1807,,科学・技術,CRITICAL
PADFA5C7,ジョー・モンタナ,102,1910,,スポーツ,CRITICAL
PE6CDA59,イプセン,102,1801,,芸術・文化,CRITICAL
PE197534,有馬朗人,102,1915,,学術・研究,CRITICAL
P99758F9,チャーリー・クリスチャン,102,1862,,音楽,CRITICAL
PCA14971,ジョン・ル・カレ,102,1907,,文学,CRITICAL
P09F13FF,石母田正,102,1905,,学術・研究,CRITICAL
P10D22AF,ズビグニェフ・ボニエク,102,1898,,スポーツ,CRITICAL
P3076EA9,尾形乾山,102,1893,,芸術・文化,CRITICAL
PF69B1E4,リチャード・セラ,102,1920,,芸術・文化,CRITICAL
P34CC59A,二宮金次郎,102,1830,,歴史,CRITICAL
P6519362,グレース・ジョーンズ,102,1899,,音楽,CRITICAL
