person_name,age,category,fame_score,existing_eps
きゃりーぱみゅぱみゅ,9,音楽,70.0,1
出崎統,9,アニメ・漫画・ゲーム,70.0,0
ジム・ジャームッシュ,9,映画・演劇,70.0,1
畑岡奈紗,9,スポーツ,70.0,1
ジェームズ・ラブロック,9,科学・技術,70.0,1
浜田雅功,9,エンターテイメント,70.0,1
浜辺美波,9,俳優・女優,70.0,1
前田利家,9,政治・社会,70.0,0
ジェンスン・ファン,9,ビジネス,70.0,1
細川護熙,9,政治・社会,70.0,1
ビリー・ホリデイ,9,音楽,70.0,1
エルヴィス・プレスリー,9,音楽,70.0,1
ビル・エヴァンス,9,音楽,70.0,1
甲本ヒロト,9,音楽,70.0,0
阿部詩,9,スポーツ,70.0,1
宮川大輔,9,エンターテイメント,70.0,0
真島昌利,9,音楽,70.0,0
Fischer's シルクロード,9,エンターテイメント,70.0,0
パット・メセニー,9,音楽,70.0,1
河野太郎,9,政治・社会,70.0,1
富澤たけし,9,エンターテイメント,70.0,1
エマニュエル・マクロン,9,政治・社会,70.0,1
ベティ・ホワイト,12,エンターテイメント,70.0,1
長井龍雪,12,アニメ・漫画・ゲーム,70.0,0
伊藤元重,12,学術・研究,70.0,0
根岸隆,12,学術・研究,70.0,0
ジョン・マッケンタイア,12,音楽,70.0,1
小林慶一郎,12,学術・研究,70.0,0
伊達みきお,12,エンターテイメント,70.0,1
ジョン・ボーナム,12,音楽,70.0,1
鎌田大地,12,スポーツ,70.0,1
伊達政宗,12,歴史,70.0,1
バラク・オバマ,12,政治・社会,70.0,1
筑紫哲也,12,政治・社会,70.0,0
ヤン・ルカン,12,科学・技術,70.0,1
裕仁（昭和天皇）,12,政治・社会,70.0,0
江國香織,12,文学,70.0,0
ジョン・シナ,12,スポーツ,70.0,1
佐倉綾音,12,エンターテイメント,70.0,0
ジョン・コルトレーン,12,音楽,70.0,1
矢部浩之,12,エンターテイメント,70.0,1
ひろゆき,12,エンターテイメント,70.0,0
佐藤オオキ,12,芸術・文化,70.0,0
佐藤優,12,学術・研究,70.0,0
ジョルジュ・サンピエール,12,スポーツ,70.0,1
エディ・ヴェダー,12,音楽,70.0,1
ジョニー・グリーンウッド,12,音楽,70.0,1
池田秀一,12,エンターテイメント,70.0,0
ウラジーミル・プーチン,12,政治・社会,70.0,1
西岡良仁,12,スポーツ,70.0,1
QuizKnock 伊沢拓司,12,学術・研究,70.0,0
水溜りボンド カンタ,12,エンターテイメント,70.0,0
小野伸二,12,スポーツ,70.0,1
氷川きよし,12,音楽,70.0,1
志位和夫,12,政治・社会,70.0,1
ノーマン・リア,12,エンターテイメント,70.0,1
ウィンストン・チャーチル,12,政治・社会,70.0,1
ONE OK ROCK,12,音楽,70.0,1
スガシカオ,12,音楽,70.0,0
ウェイン・ショーター,12,音楽,70.0,1
小渕恵三,12,政治・社会,70.0,1
ウェス・アンダーソン,12,映画・演劇,70.0,1
ハリー・ベラフォンテ,12,音楽,70.0,1
笠原将弘,12,芸術・文化,70.0,0
ハルク・ホーガン,12,スポーツ,70.0,1
今敏,12,アニメ・漫画・ゲーム,70.0,0
りゅうちぇる,12,エンターテイメント,70.0,0
石川さゆり,12,音楽,70.0,1
今田耕司,12,エンターテイメント,70.0,1
鈴木裕,12,アニメ・漫画・ゲーム,70.0,0
ハービー・ハンコック,12,音楽,70.0,1
バカリズム,12,エンターテイメント,70.0,1
ゆうこりん（小倉優子）,12,エンターテイメント,70.0,0
ジョージ・ソロス,12,ビジネス,70.0,1
悠木碧,12,エンターテイメント,70.0,0
沢城みゆき,12,エンターテイメント,70.0,0
RADWIMPSの野田洋次郎,12,音楽,70.0,1
青木昌彦,12,学術・研究,70.0,0
ジミ・ヘンドリックス,12,音楽,70.0,1
ミック・ジャガー,12,音楽,70.0,1
陣内智則,12,エンターテイメント,70.0,1
くりぃむしちゅー,12,エンターテイメント,70.0,1
エリック・クラプトン,12,音楽,70.0,1
ジミー・ペイジ,12,音楽,70.0,1
きんさんぎんさん（蟹江ぎん）,12,エンターテイメント,70.0,0
宮内義彦,12,ビジネス,70.0,1
白洲次郎,12,歴史,70.0,0
きんさんぎんさん（成田きん）,12,エンターテイメント,70.0,0
冨山和彦,12,ビジネス,70.0,0
きゃりーぱみゅぱみゅ,12,音楽,70.0,1
出崎統,12,アニメ・漫画・ゲーム,70.0,0
ジム・ジャームッシュ,12,映画・演劇,70.0,1
畑岡奈紗,12,スポーツ,70.0,1
ジェームズ・ラブロック,12,科学・技術,70.0,1
浜田雅功,12,エンターテイメント,70.0,1
浜辺美波,12,俳優・女優,70.0,1
前田利家,12,政治・社会,70.0,0
ジェンスン・ファン,12,ビジネス,70.0,1
細川護熙,12,政治・社会,70.0,1
ビリー・ホリデイ,12,音楽,70.0,1
エルヴィス・プレスリー,12,音楽,70.0,1
ビル・エヴァンス,12,音楽,70.0,1
甲本ヒロト,12,音楽,70.0,0
阿部詩,12,スポーツ,70.0,1
宮川大輔,12,エンターテイメント,70.0,0
真島昌利,12,音楽,70.0,0
Fischer's シルクロード,12,エンターテイメント,70.0,0
パット・メセニー,12,音楽,70.0,1
河野太郎,12,政治・社会,70.0,1
富澤たけし,12,エンターテイメント,70.0,1
エマニュエル・マクロン,12,政治・社会,70.0,1
粗品,12,エンターテイメント,70.0,1
ベティ・ホワイト,6,エンターテイメント,70.0,1
長井龍雪,6,アニメ・漫画・ゲーム,70.0,0
伊藤元重,6,学術・研究,70.0,0
根岸隆,6,学術・研究,70.0,0
ジョン・マッケンタイア,6,音楽,70.0,1
小林慶一郎,6,学術・研究,70.0,0
伊達みきお,6,エンターテイメント,70.0,1
ジョン・ボーナム,6,音楽,70.0,1
鎌田大地,6,スポーツ,70.0,1
伊達政宗,6,歴史,70.0,1
バラク・オバマ,6,政治・社会,70.0,1
筑紫哲也,6,政治・社会,70.0,0
ヤン・ルカン,6,科学・技術,70.0,1
裕仁（昭和天皇）,6,政治・社会,70.0,0
江國香織,6,文学,70.0,0
ジョン・シナ,6,スポーツ,70.0,1
佐倉綾音,6,エンターテイメント,70.0,0
ジョン・コルトレーン,6,音楽,70.0,1
矢部浩之,6,エンターテイメント,70.0,1
ひろゆき,6,エンターテイメント,70.0,0
佐藤オオキ,6,芸術・文化,70.0,0
佐藤優,6,学術・研究,70.0,0
ジョルジュ・サンピエール,6,スポーツ,70.0,1
エディ・ヴェダー,6,音楽,70.0,1
ジョニー・グリーンウッド,6,音楽,70.0,1
池田秀一,6,エンターテイメント,70.0,0
ウラジーミル・プーチン,6,政治・社会,70.0,1
西岡良仁,6,スポーツ,70.0,1
QuizKnock 伊沢拓司,6,学術・研究,70.0,0
アインシュタイン,6,科学・技術,70.0,2
水溜りボンド カンタ,6,エンターテイメント,70.0,0
小野伸二,6,スポーツ,70.0,1
氷川きよし,6,音楽,70.0,1
志位和夫,6,政治・社会,70.0,1
ノーマン・リア,6,エンターテイメント,70.0,1
ウィンストン・チャーチル,6,政治・社会,70.0,1
ONE OK ROCK,6,音楽,70.0,1
スガシカオ,6,音楽,70.0,0
ウェイン・ショーター,6,音楽,70.0,1
小渕恵三,6,政治・社会,70.0,1
ウェス・アンダーソン,6,映画・演劇,70.0,1
ハリー・ベラフォンテ,6,音楽,70.0,1
笠原将弘,6,芸術・文化,70.0,0
ハルク・ホーガン,6,スポーツ,70.0,1
今敏,6,アニメ・漫画・ゲーム,70.0,0
りゅうちぇる,6,エンターテイメント,70.0,0
石川さゆり,6,音楽,70.0,1
今田耕司,6,エンターテイメント,70.0,1
鈴木裕,6,アニメ・漫画・ゲーム,70.0,0
ハービー・ハンコック,6,音楽,70.0,1
バカリズム,6,エンターテイメント,70.0,1
ゆうこりん（小倉優子）,6,エンターテイメント,70.0,0
ジョージ・ソロス,6,ビジネス,70.0,1
悠木碧,6,エンターテイメント,70.0,0
沢城みゆき,6,エンターテイメント,70.0,0
RADWIMPSの野田洋次郎,6,音楽,70.0,1
青木昌彦,6,学術・研究,70.0,0
ジミ・ヘンドリックス,6,音楽,70.0,1
ミック・ジャガー,6,音楽,70.0,1
陣内智則,6,エンターテイメント,70.0,1
くりぃむしちゅー,6,エンターテイメント,70.0,1
エリック・クラプトン,6,音楽,70.0,1
ジミー・ペイジ,6,音楽,70.0,1
きんさんぎんさん（蟹江ぎん）,6,エンターテイメント,70.0,0
宮内義彦,6,ビジネス,70.0,1
白洲次郎,6,歴史,70.0,0
きんさんぎんさん（成田きん）,6,エンターテイメント,70.0,0
冨山和彦,6,ビジネス,70.0,0
きゃりーぱみゅぱみゅ,6,音楽,70.0,1
出崎統,6,アニメ・漫画・ゲーム,70.0,0
ジム・ジャームッシュ,6,映画・演劇,70.0,1
畑岡奈紗,6,スポーツ,70.0,1
ジェームズ・ラブロック,6,科学・技術,70.0,1
浜田雅功,6,エンターテイメント,70.0,1
浜辺美波,6,俳優・女優,70.0,1
前田利家,6,政治・社会,70.0,0
ジェンスン・ファン,6,ビジネス,70.0,1
細川護熙,6,政治・社会,70.0,1
ビリー・ホリデイ,6,音楽,70.0,1
エルヴィス・プレスリー,6,音楽,70.0,1
ビル・エヴァンス,6,音楽,70.0,1
甲本ヒロト,6,音楽,70.0,0
阿部詩,6,スポーツ,70.0,1
宮川大輔,6,エンターテイメント,70.0,0
真島昌利,6,音楽,70.0,0
Fischer's シルクロード,6,エンターテイメント,70.0,0
パット・メセニー,6,音楽,70.0,1
河野太郎,6,政治・社会,70.0,1
富澤たけし,6,エンターテイメント,70.0,1
エマニュエル・マクロン,6,政治・社会,70.0,1
ベティ・ホワイト,11,エンターテイメント,70.0,1
長井龍雪,11,アニメ・漫画・ゲーム,70.0,0
伊藤元重,11,学術・研究,70.0,0
根岸隆,11,学術・研究,70.0,0
ジョン・マッケンタイア,11,音楽,70.0,1
小林慶一郎,11,学術・研究,70.0,0
伊達みきお,11,エンターテイメント,70.0,1
ジョン・ボーナム,11,音楽,70.0,1
鎌田大地,11,スポーツ,70.0,1
伊達政宗,11,歴史,70.0,1
バラク・オバマ,11,政治・社会,70.0,1
筑紫哲也,11,政治・社会,70.0,0
ヤン・ルカン,11,科学・技術,70.0,1
裕仁（昭和天皇）,11,政治・社会,70.0,0
江國香織,11,文学,70.0,0
ジョン・シナ,11,スポーツ,70.0,1
佐倉綾音,11,エンターテイメント,70.0,0
ジョン・コルトレーン,11,音楽,70.0,1
矢部浩之,11,エンターテイメント,70.0,1
ひろゆき,11,エンターテイメント,70.0,0
佐藤オオキ,11,芸術・文化,70.0,0
佐藤優,11,学術・研究,70.0,0
ジョルジュ・サンピエール,11,スポーツ,70.0,1
エディ・ヴェダー,11,音楽,70.0,1
ジョニー・グリーンウッド,11,音楽,70.0,1
池田秀一,11,エンターテイメント,70.0,0
ウラジーミル・プーチン,11,政治・社会,70.0,1
西岡良仁,11,スポーツ,70.0,1
QuizKnock 伊沢拓司,11,学術・研究,70.0,0
アインシュタイン,11,科学・技術,70.0,2
水溜りボンド カンタ,11,エンターテイメント,70.0,0
小野伸二,11,スポーツ,70.0,1
氷川きよし,11,音楽,70.0,1
志位和夫,11,政治・社会,70.0,1
ノーマン・リア,11,エンターテイメント,70.0,1
ウィンストン・チャーチル,11,政治・社会,70.0,1
ONE OK ROCK,11,音楽,70.0,1
スガシカオ,11,音楽,70.0,0
ウェイン・ショーター,11,音楽,70.0,1
小渕恵三,11,政治・社会,70.0,1
ウェス・アンダーソン,11,映画・演劇,70.0,1
ハリー・ベラフォンテ,11,音楽,70.0,1
笠原将弘,11,芸術・文化,70.0,0
ハルク・ホーガン,11,スポーツ,70.0,1
今敏,11,アニメ・漫画・ゲーム,70.0,0
りゅうちぇる,11,エンターテイメント,70.0,0
石川さゆり,11,音楽,70.0,1
今田耕司,11,エンターテイメント,70.0,1
鈴木裕,11,アニメ・漫画・ゲーム,70.0,0
ハービー・ハンコック,11,音楽,70.0,1
バカリズム,11,エンターテイメント,70.0,1
ゆうこりん（小倉優子）,11,エンターテイメント,70.0,0
ジョージ・ソロス,11,ビジネス,70.0,1
悠木碧,11,エンターテイメント,70.0,0
沢城みゆき,11,エンターテイメント,70.0,0
RADWIMPSの野田洋次郎,11,音楽,70.0,1
青木昌彦,11,学術・研究,70.0,0
ジミ・ヘンドリックス,11,音楽,70.0,1
ミック・ジャガー,11,音楽,70.0,1
陣内智則,11,エンターテイメント,70.0,1
くりぃむしちゅー,11,エンターテイメント,70.0,1
エリック・クラプトン,11,音楽,70.0,1
ジミー・ペイジ,11,音楽,70.0,1
きんさんぎんさん（蟹江ぎん）,11,エンターテイメント,70.0,0
宮内義彦,11,ビジネス,70.0,1
白洲次郎,11,歴史,70.0,0
きんさんぎんさん（成田きん）,11,エンターテイメント,70.0,0
冨山和彦,11,ビジネス,70.0,0
きゃりーぱみゅぱみゅ,11,音楽,70.0,1
出崎統,11,アニメ・漫画・ゲーム,70.0,0
ジム・ジャームッシュ,11,映画・演劇,70.0,1
畑岡奈紗,11,スポーツ,70.0,1
ジェームズ・ラブロック,11,科学・技術,70.0,1
浜田雅功,11,エンターテイメント,70.0,1
浜辺美波,11,俳優・女優,70.0,1
前田利家,11,政治・社会,70.0,0
ジェンスン・ファン,11,ビジネス,70.0,1
細川護熙,11,政治・社会,70.0,1
ビリー・ホリデイ,11,音楽,70.0,1
エルヴィス・プレスリー,11,音楽,70.0,1
ビル・エヴァンス,11,音楽,70.0,1
甲本ヒロト,11,音楽,70.0,0
阿部詩,11,スポーツ,70.0,1
宮川大輔,11,エンターテイメント,70.0,0
真島昌利,11,音楽,70.0,0
Fischer's シルクロード,11,エンターテイメント,70.0,0
パット・メセニー,11,音楽,70.0,1
河野太郎,11,政治・社会,70.0,1
ベティ・ホワイト,5,エンターテイメント,70.0,1
長井龍雪,5,アニメ・漫画・ゲーム,70.0,0
伊藤元重,5,学術・研究,70.0,0
根岸隆,5,学術・研究,70.0,0
ジョン・マッケンタイア,5,音楽,70.0,1
小林慶一郎,5,学術・研究,70.0,0
伊達みきお,5,エンターテイメント,70.0,1
ジョン・ボーナム,5,音楽,70.0,1
鎌田大地,5,スポーツ,70.0,1
伊達政宗,5,歴史,70.0,1
バラク・オバマ,5,政治・社会,70.0,1
筑紫哲也,5,政治・社会,70.0,0
ヤン・ルカン,5,科学・技術,70.0,1
裕仁（昭和天皇）,5,政治・社会,70.0,0
江國香織,5,文学,70.0,0
ジョン・シナ,5,スポーツ,70.0,1
佐倉綾音,5,エンターテイメント,70.0,0
ジョン・コルトレーン,5,音楽,70.0,1
矢部浩之,5,エンターテイメント,70.0,1
ひろゆき,5,エンターテイメント,70.0,0
佐藤オオキ,5,芸術・文化,70.0,0
佐藤優,5,学術・研究,70.0,0
ジョルジュ・サンピエール,5,スポーツ,70.0,1
エディ・ヴェダー,5,音楽,70.0,1
ジョニー・グリーンウッド,5,音楽,70.0,1
池田秀一,5,エンターテイメント,70.0,0
ウラジーミル・プーチン,5,政治・社会,70.0,1
西岡良仁,5,スポーツ,70.0,1
QuizKnock 伊沢拓司,5,学術・研究,70.0,0
アインシュタイン,5,科学・技術,70.0,2
水溜りボンド カンタ,5,エンターテイメント,70.0,0
小野伸二,5,スポーツ,70.0,1
氷川きよし,5,音楽,70.0,1
志位和夫,5,政治・社会,70.0,1
ノーマン・リア,5,エンターテイメント,70.0,1
ウィンストン・チャーチル,5,政治・社会,70.0,1
ONE OK ROCK,5,音楽,70.0,1
スガシカオ,5,音楽,70.0,0
ウェイン・ショーター,5,音楽,70.0,1
小渕恵三,5,政治・社会,70.0,1
ウェス・アンダーソン,5,映画・演劇,70.0,1
ハリー・ベラフォンテ,5,音楽,70.0,1
笠原将弘,5,芸術・文化,70.0,0
ハルク・ホーガン,5,スポーツ,70.0,1
今敏,5,アニメ・漫画・ゲーム,70.0,0
りゅうちぇる,5,エンターテイメント,70.0,0
石川さゆり,5,音楽,70.0,1
今田耕司,5,エンターテイメント,70.0,1
鈴木裕,5,アニメ・漫画・ゲーム,70.0,0
ハービー・ハンコック,5,音楽,70.0,1
バカリズム,5,エンターテイメント,70.0,1
ゆうこりん（小倉優子）,5,エンターテイメント,70.0,0
ジョージ・ソロス,5,ビジネス,70.0,1
悠木碧,5,エンターテイメント,70.0,0
沢城みゆき,5,エンターテイメント,70.0,0
RADWIMPSの野田洋次郎,5,音楽,70.0,1
青木昌彦,5,学術・研究,70.0,0
ジミ・ヘンドリックス,5,音楽,70.0,1
ミック・ジャガー,5,音楽,70.0,1
陣内智則,5,エンターテイメント,70.0,1
くりぃむしちゅー,5,エンターテイメント,70.0,1
エリック・クラプトン,5,音楽,70.0,1
ジミー・ペイジ,5,音楽,70.0,1
きんさんぎんさん（蟹江ぎん）,5,エンターテイメント,70.0,0
宮内義彦,5,ビジネス,70.0,1
白洲次郎,5,歴史,70.0,0
きんさんぎんさん（成田きん）,5,エンターテイメント,70.0,0
冨山和彦,5,ビジネス,70.0,0
きゃりーぱみゅぱみゅ,5,音楽,70.0,1
出崎統,5,アニメ・漫画・ゲーム,70.0,0
ジム・ジャームッシュ,5,映画・演劇,70.0,1
畑岡奈紗,5,スポーツ,70.0,1
ジェームズ・ラブロック,5,科学・技術,70.0,1
浜田雅功,5,エンターテイメント,70.0,1
浜辺美波,5,俳優・女優,70.0,1
前田利家,5,政治・社会,70.0,0
ジェンスン・ファン,5,ビジネス,70.0,1
細川護熙,5,政治・社会,70.0,1
ビリー・ホリデイ,5,音楽,70.0,1
エルヴィス・プレスリー,5,音楽,70.0,1
ビル・エヴァンス,5,音楽,70.0,1
甲本ヒロト,5,音楽,70.0,0
阿部詩,5,スポーツ,70.0,1
宮川大輔,5,エンターテイメント,70.0,0
真島昌利,5,音楽,70.0,0
Fischer's シルクロード,5,エンターテイメント,70.0,0
パット・メセニー,5,音楽,70.0,1
ベティ・ホワイト,76,エンターテイメント,70.0,1
長井龍雪,76,アニメ・漫画・ゲーム,70.0,0
伊藤元重,76,学術・研究,70.0,0
根岸隆,76,学術・研究,70.0,0
ジョン・マッケンタイア,76,音楽,70.0,1
小林慶一郎,76,学術・研究,70.0,0
伊達みきお,76,エンターテイメント,70.0,1
ジョン・ボーナム,76,音楽,70.0,1
鎌田大地,76,スポーツ,70.0,1
伊達政宗,76,歴史,70.0,1
バラク・オバマ,76,政治・社会,70.0,1
筑紫哲也,76,政治・社会,70.0,0
ヤン・ルカン,76,科学・技術,70.0,1
裕仁（昭和天皇）,76,政治・社会,70.0,0
江國香織,76,文学,70.0,0
ジョン・シナ,76,スポーツ,70.0,1
佐倉綾音,76,エンターテイメント,70.0,0
ジョン・コルトレーン,76,音楽,70.0,1
矢部浩之,76,エンターテイメント,70.0,1
ひろゆき,76,エンターテイメント,70.0,0
佐藤オオキ,76,芸術・文化,70.0,0
佐藤優,76,学術・研究,70.0,0
ジョルジュ・サンピエール,76,スポーツ,70.0,1
エディ・ヴェダー,76,音楽,70.0,1
ジョニー・グリーンウッド,76,音楽,70.0,1
池田秀一,76,エンターテイメント,70.0,0
ウラジーミル・プーチン,76,政治・社会,70.0,1
西岡良仁,76,スポーツ,70.0,1
QuizKnock 伊沢拓司,76,学術・研究,70.0,0
アインシュタイン,76,科学・技術,70.0,2
水溜りボンド カンタ,76,エンターテイメント,70.0,0
小野伸二,76,スポーツ,70.0,1
氷川きよし,76,音楽,70.0,1
志位和夫,76,政治・社会,70.0,1
ノーマン・リア,76,エンターテイメント,70.0,1
ウィンストン・チャーチル,76,政治・社会,70.0,1
ONE OK ROCK,76,音楽,70.0,1
スガシカオ,76,音楽,70.0,0
ウェイン・ショーター,76,音楽,70.0,1
小渕恵三,76,政治・社会,70.0,1
ウェス・アンダーソン,76,映画・演劇,70.0,1
ハリー・ベラフォンテ,76,音楽,70.0,1
笠原将弘,76,芸術・文化,70.0,0
ハルク・ホーガン,76,スポーツ,70.0,1
今敏,76,アニメ・漫画・ゲーム,70.0,0
りゅうちぇる,76,エンターテイメント,70.0,0
石川さゆり,76,音楽,70.0,1
今田耕司,76,エンターテイメント,70.0,1
鈴木裕,76,アニメ・漫画・ゲーム,70.0,0
ハービー・ハンコック,76,音楽,70.0,1
バカリズム,76,エンターテイメント,70.0,1
ゆうこりん（小倉優子）,76,エンターテイメント,70.0,0
ジョージ・ソロス,76,ビジネス,70.0,1
悠木碧,76,エンターテイメント,70.0,0
沢城みゆき,76,エンターテイメント,70.0,0
RADWIMPSの野田洋次郎,76,音楽,70.0,1
青木昌彦,76,学術・研究,70.0,0
ジミ・ヘンドリックス,76,音楽,70.0,1
ミック・ジャガー,76,音楽,70.0,1
陣内智則,76,エンターテイメント,70.0,1
くりぃむしちゅー,76,エンターテイメント,70.0,1
エリック・クラプトン,76,音楽,70.0,1
ジミー・ペイジ,76,音楽,70.0,1
きんさんぎんさん（蟹江ぎん）,76,エンターテイメント,70.0,0
宮内義彦,76,ビジネス,70.0,1
白洲次郎,76,歴史,70.0,0
きんさんぎんさん（成田きん）,76,エンターテイメント,70.0,0
冨山和彦,76,ビジネス,70.0,0
きゃりーぱみゅぱみゅ,76,音楽,70.0,1
出崎統,76,アニメ・漫画・ゲーム,70.0,0
ジム・ジャームッシュ,76,映画・演劇,70.0,1
畑岡奈紗,76,スポーツ,70.0,1
ジェームズ・ラブロック,76,科学・技術,70.0,1
浜田雅功,76,エンターテイメント,70.0,1
浜辺美波,76,俳優・女優,70.0,1
前田利家,76,政治・社会,70.0,0
ジェンスン・ファン,76,ビジネス,70.0,1
細川護熙,76,政治・社会,70.0,1
ビリー・ホリデイ,76,音楽,70.0,1
エルヴィス・プレスリー,76,音楽,70.0,1
ビル・エヴァンス,76,音楽,70.0,1
甲本ヒロト,76,音楽,70.0,0
阿部詩,76,スポーツ,70.0,1
宮川大輔,76,エンターテイメント,70.0,0
真島昌利,76,音楽,70.0,0
Fischer's シルクロード,76,エンターテイメント,70.0,0
パット・メセニー,76,音楽,70.0,1
ベティ・ホワイト,74,エンターテイメント,70.0,1
長井龍雪,74,アニメ・漫画・ゲーム,70.0,0
伊藤元重,74,学術・研究,70.0,0
根岸隆,74,学術・研究,70.0,0
ジョン・マッケンタイア,74,音楽,70.0,1
小林慶一郎,74,学術・研究,70.0,0
伊達みきお,74,エンターテイメント,70.0,1
ジョン・ボーナム,74,音楽,70.0,1
鎌田大地,74,スポーツ,70.0,1
伊達政宗,74,歴史,70.0,1
バラク・オバマ,74,政治・社会,70.0,1
筑紫哲也,74,政治・社会,70.0,0
ヤン・ルカン,74,科学・技術,70.0,1
裕仁（昭和天皇）,74,政治・社会,70.0,0
江國香織,74,文学,70.0,0
ジョン・シナ,74,スポーツ,70.0,1
佐倉綾音,74,エンターテイメント,70.0,0
ジョン・コルトレーン,74,音楽,70.0,1
矢部浩之,74,エンターテイメント,70.0,1
ひろゆき,74,エンターテイメント,70.0,0
佐藤オオキ,74,芸術・文化,70.0,0
佐藤優,74,学術・研究,70.0,0
ジョルジュ・サンピエール,74,スポーツ,70.0,1
エディ・ヴェダー,74,音楽,70.0,1
ジョニー・グリーンウッド,74,音楽,70.0,1
池田秀一,74,エンターテイメント,70.0,0
ウラジーミル・プーチン,74,政治・社会,70.0,1
西岡良仁,74,スポーツ,70.0,1
QuizKnock 伊沢拓司,74,学術・研究,70.0,0
アインシュタイン,74,科学・技術,70.0,2
水溜りボンド カンタ,74,エンターテイメント,70.0,0
小野伸二,74,スポーツ,70.0,1
氷川きよし,74,音楽,70.0,1
志位和夫,74,政治・社会,70.0,1
ノーマン・リア,74,エンターテイメント,70.0,1
ウィンストン・チャーチル,74,政治・社会,70.0,1
ONE OK ROCK,74,音楽,70.0,1
スガシカオ,74,音楽,70.0,0
ウェイン・ショーター,74,音楽,70.0,1
小渕恵三,74,政治・社会,70.0,1
ウェス・アンダーソン,74,映画・演劇,70.0,1
ハリー・ベラフォンテ,74,音楽,70.0,1
笠原将弘,74,芸術・文化,70.0,0
ハルク・ホーガン,74,スポーツ,70.0,1
今敏,74,アニメ・漫画・ゲーム,70.0,0
りゅうちぇる,74,エンターテイメント,70.0,0
石川さゆり,74,音楽,70.0,1
今田耕司,74,エンターテイメント,70.0,1
鈴木裕,74,アニメ・漫画・ゲーム,70.0,0
ハービー・ハンコック,74,音楽,70.0,1
バカリズム,74,エンターテイメント,70.0,1
ゆうこりん（小倉優子）,74,エンターテイメント,70.0,0
ジョージ・ソロス,74,ビジネス,70.0,1
悠木碧,74,エンターテイメント,70.0,0
沢城みゆき,74,エンターテイメント,70.0,0
RADWIMPSの野田洋次郎,74,音楽,70.0,1
青木昌彦,74,学術・研究,70.0,0
ジミ・ヘンドリックス,74,音楽,70.0,1
ミック・ジャガー,74,音楽,70.0,1
陣内智則,74,エンターテイメント,70.0,1
くりぃむしちゅー,74,エンターテイメント,70.0,1
エリック・クラプトン,74,音楽,70.0,1
ジミー・ペイジ,74,音楽,70.0,1
きんさんぎんさん（蟹江ぎん）,74,エンターテイメント,70.0,0
宮内義彦,74,ビジネス,70.0,1
白洲次郎,74,歴史,70.0,0
きんさんぎんさん（成田きん）,74,エンターテイメント,70.0,0
冨山和彦,74,ビジネス,70.0,0
きゃりーぱみゅぱみゅ,74,音楽,70.0,1
出崎統,74,アニメ・漫画・ゲーム,70.0,0
ジム・ジャームッシュ,74,映画・演劇,70.0,1
畑岡奈紗,74,スポーツ,70.0,1
ジェームズ・ラブロック,74,科学・技術,70.0,1
浜田雅功,74,エンターテイメント,70.0,1
浜辺美波,74,俳優・女優,70.0,1
前田利家,74,政治・社会,70.0,0
ジェンスン・ファン,74,ビジネス,70.0,1
細川護熙,74,政治・社会,70.0,1
ビリー・ホリデイ,74,音楽,70.0,1
エルヴィス・プレスリー,74,音楽,70.0,1
ビル・エヴァンス,74,音楽,70.0,1
甲本ヒロト,74,音楽,70.0,0
阿部詩,74,スポーツ,70.0,1
宮川大輔,74,エンターテイメント,70.0,0
真島昌利,74,音楽,70.0,0
Fischer's シルクロード,74,エンターテイメント,70.0,0
パット・メセニー,74,音楽,70.0,1
ベティ・ホワイト,73,エンターテイメント,70.0,1
長井龍雪,73,アニメ・漫画・ゲーム,70.0,0
伊藤元重,73,学術・研究,70.0,0
根岸隆,73,学術・研究,70.0,0
ジョン・マッケンタイア,73,音楽,70.0,1
小林慶一郎,73,学術・研究,70.0,0
伊達みきお,73,エンターテイメント,70.0,1
ジョン・ボーナム,73,音楽,70.0,1
鎌田大地,73,スポーツ,70.0,1
伊達政宗,73,歴史,70.0,1
バラク・オバマ,73,政治・社会,70.0,1
筑紫哲也,73,政治・社会,70.0,0
ヤン・ルカン,73,科学・技術,70.0,1
裕仁（昭和天皇）,73,政治・社会,70.0,0
江國香織,73,文学,70.0,0
ジョン・シナ,73,スポーツ,70.0,1
佐倉綾音,73,エンターテイメント,70.0,0
ジョン・コルトレーン,73,音楽,70.0,1
矢部浩之,73,エンターテイメント,70.0,1
ひろゆき,73,エンターテイメント,70.0,0
佐藤オオキ,73,芸術・文化,70.0,0
佐藤優,73,学術・研究,70.0,0
ジョルジュ・サンピエール,73,スポーツ,70.0,1
エディ・ヴェダー,73,音楽,70.0,1
ジョニー・グリーンウッド,73,音楽,70.0,1
池田秀一,73,エンターテイメント,70.0,0
ウラジーミル・プーチン,73,政治・社会,70.0,1
西岡良仁,73,スポーツ,70.0,1
QuizKnock 伊沢拓司,73,学術・研究,70.0,0
アインシュタイン,73,科学・技術,70.0,2
水溜りボンド カンタ,73,エンターテイメント,70.0,0
小野伸二,73,スポーツ,70.0,1
氷川きよし,73,音楽,70.0,1
志位和夫,73,政治・社会,70.0,1
ノーマン・リア,73,エンターテイメント,70.0,1
ウィンストン・チャーチル,73,政治・社会,70.0,1
ONE OK ROCK,73,音楽,70.0,1
スガシカオ,73,音楽,70.0,0
ウェイン・ショーター,73,音楽,70.0,1
小渕恵三,73,政治・社会,70.0,1
