episode_id,person_id,person_name,text_name,mismatch_type
EP-251130089,PF6C517F,バルトーク,,duplicate_episode_id
EP-251130089,P320D56B,ガウディ,,duplicate_episode_id
EP-251130089,P91F49EB,リヒテンシュタイン,,duplicate_episode_id
EP-251130089,P751C614,津田寛治,,duplicate_episode_id
EP-251130089,PFBA981B,オノ・ヨーコ,,duplicate_episode_id
EP-251130089,P6F254F4,岡田美里,,duplicate_episode_id
EP-251130089,P4D2E1F8,キアヌ・リーブス,,duplicate_episode_id
EP-251130089,PE3BB0AF,クリスチャン・ベール,,duplicate_episode_id
EP-251130089,P480984E,エディ・レッドメイン,,duplicate_episode_id
EP-251130089,P0A72B69,ベネディクト・カンバーバッチ,,duplicate_episode_id
EP-251130089,P8E44054,ラッセル・クロウ,,duplicate_episode_id
EP-251130089,P8626E2A,ジェラール・ドパルデュー,,duplicate_episode_id
EP-251130095,P3026EC2,諌山創,,duplicate_episode_id
EP-251130095,PC3B2529,芥見下々,,duplicate_episode_id
EP-251130095,PE0A74A1,吾峠呼世晴,,duplicate_episode_id
EP-251130095,PD8C7595,江川達也,,duplicate_episode_id
EP-251130095,PD18144F,弘兼憲史,,duplicate_episode_id
EP-251130095,P578A749,森川ジョージ,,duplicate_episode_id
EP-251130095,P9BE69D5,藤本タツキ,,duplicate_episode_id
EP-251130095,P7971B6A,安野モヨコ,,duplicate_episode_id
EP-251130095,P106C879,平野耕太,,duplicate_episode_id
EP-251130095,P0DC1A93,今川泰宏,,duplicate_episode_id
EP-251130095,P9D98143,渡邊政治,,duplicate_episode_id
EP-251130095,P981672F,坂上秋成,,duplicate_episode_id
EP-251130095,P7F88681,宮崎駿,,duplicate_episode_id
EP-251130095,P496C0C3,ジョン・カーマック,,duplicate_episode_id
EP-251130095,PB8C371B,小島秀夫,,duplicate_episode_id
EP-251130095,PF9D83FE,チャック・ジョーンズ,,duplicate_episode_id
EP-251130095,P2294A97,ラルフ・ベア,,duplicate_episode_id
EP-251130095,P22160C4,ティム・バートン,,duplicate_episode_id
EP-251130095,PBE7F860,シド・マイヤー,,duplicate_episode_id
EP-251130095,PBD6D739,ウィル・ライト,,duplicate_episode_id
EP-251130095,PF0355BB,ピーター・モリニュー,,duplicate_episode_id
EP-251130095,P5EAB529,クリス・メッツェン,,duplicate_episode_id
EP-251130095,P31FCA2F,トッド・ハワード,,duplicate_episode_id
EP-251130095,P134F982,ニール・ドラックマン,,duplicate_episode_id
EP-251130095,P0E7610D,坂口博信,,duplicate_episode_id
EP-251130095,P90872B1,アルベルト・シュヴァイツァー,,duplicate_episode_id
EP-251130095,P6BA04DD,エウクレイデス,,duplicate_episode_id
EP-251130095,P7191986,秋山仁,,duplicate_episode_id
EP-251130095,PC3A80E9,エリザベス・キューブラー＝ロス,,duplicate_episode_id
EP-251130095,PF1C4EAE,ハンス・セリエ,,duplicate_episode_id
EP-251130095,PD1AA26C,チョムスキー,,duplicate_episode_id
EP-251130095,P5CF866A,スタンレー・ミルグラム,,duplicate_episode_id
EP-251130095,P90AC188,フリーマン・ダイソン,,duplicate_episode_id
EP-251130095,P7554735,ハロルド・ユーリー,,duplicate_episode_id
EP-251130095,P26BD743,西脇順三郎,,duplicate_episode_id
EP-251130095,PA227BAA,竹山道雄,,duplicate_episode_id
EP-251130095,P458E479,エラスムス,,duplicate_episode_id
EP-251130095,P990E7F4,スティーブン・ジェイ・グールド,,duplicate_episode_id
EP-251130095,P4218841,ハンス・ロスリング,,duplicate_episode_id
EP-251130095,P5D5DD04,エドワード・オズボーン・ウィルソン,,duplicate_episode_id
EP-251130095,P7EEAEA9,ジャン・ルソー,,duplicate_episode_id
EP-251130095,PBA8D55D,井上円了,,duplicate_episode_id
EP-251130095,P465B3AF,田邊元,,duplicate_episode_id
EP-251130095,P46110E2,木村栄,,duplicate_episode_id
EP-251130095,PF13A247,ユング,,duplicate_episode_id
EP-251130095,PF56B983,アドラー,,duplicate_episode_id
EP-251130095,P6CFADBA,エーリッヒ・フロム,,duplicate_episode_id
EP-251130095,P2395602,クルト・レヴィン,,duplicate_episode_id
EP-251130095,PBE73B88,アブラハム・マズロー,,duplicate_episode_id
EP-251130095,P8DE4364,カール・ロジャーズ,,duplicate_episode_id
EP-251130095,P845503C,ジェローム・ブルーナー,,duplicate_episode_id
EP-251130096,P62A1D54,天野喜孝,,duplicate_episode_id
EP-251130096,PCF882DA,一青窈,,duplicate_episode_id
EP-251130096,PE9BA1F5,内藤廣,,duplicate_episode_id
EP-251130096,P4BF49D5,江上波夫,,duplicate_episode_id
EP-251130096,P99A1242,大林宣彦,,duplicate_episode_id
EP-251130096,PA1E0869,篠田桃紅,,duplicate_episode_id
EP-251130096,P437E8BA,竹久夢二,,duplicate_episode_id
EP-251130096,P47D479E,田中一光,,duplicate_episode_id
EP-251130096,PBD995F6,永六輔,,duplicate_episode_id
EP-251130096,P21BF987,山口晃,,duplicate_episode_id
EP-251130096,P755BB89,ダ・ヴィンチ,,duplicate_episode_id
EP-251130096,PC744D1A,レンブラント,,duplicate_episode_id
EP-251130096,P60711AD,セザンヌ,,duplicate_episode_id
EP-251130096,P2CE13BF,ゴーギャン,,duplicate_episode_id
EP-251130096,P39C1BA8,マティス,,duplicate_episode_id
EP-251130096,PC642830,カンディンスキー,,duplicate_episode_id
EP-251130096,P77AADF8,シャガール,,duplicate_episode_id
EP-251130096,P8FD4481,ポロック,,duplicate_episode_id
EP-251130096,PECFDFE3,バスキア,,duplicate_episode_id
EP-251130096,P80F6D7E,クリムト,,duplicate_episode_id
EP-251130096,P89D9215,エッシャー,,duplicate_episode_id
EP-251130096,P3C704CF,コルビュジエ,,duplicate_episode_id
EP-251130096,P14F9B0B,カルロス・ガルデル,,duplicate_episode_id
EP-251130096,P66DD96C,アーロン・コープランド,,duplicate_episode_id
EP-251130096,P8764D40,ニーナ・ハーゲン,,duplicate_episode_id
EP-251130096,PF4B5836,ジョルジュ・ビゼー,,duplicate_episode_id
EP-251130096,P3D36D56,ジュリアン・ロイド・ウェバー,,duplicate_episode_id
EP-251130096,P3D87E68,ガブリエル・フォーレ,,duplicate_episode_id
EP-251130096,P6812A75,ニック・ケイヴ,,duplicate_episode_id
EP-251130096,PC625F77,カール・オルフ,,duplicate_episode_id
EP-251130096,PC432AC5,ジョシュア・ベル,,duplicate_episode_id
EP-251130096,P194098D,レナード・バーンスタイン,,duplicate_episode_id
EP-251130096,PBD62A0F,ハインツ・ホリガー,,duplicate_episode_id
EP-251130096,PD109328,エンリコ・カルーソー,,duplicate_episode_id
EP-251130096,P0A7B73A,リムスキー＝コルサコフ,,duplicate_episode_id
EP-251130096,PBB85BE8,アルチュール・ルービンシュタイン,,duplicate_episode_id
EP-251130096,P4142CE2,パブロ・カザルス,,duplicate_episode_id
EP-251130097,PD49E4B2,安倍昭恵,,duplicate_episode_id
EP-251130097,P626F1DE,舛添要一,,duplicate_episode_id
EP-251130097,P0CBDCE7,蓮池薫,,duplicate_episode_id
EP-251130097,PDD8E185,古館伊知郎,,duplicate_episode_id
EP-251130097,P607CC94,鳥越俊太郎,,duplicate_episode_id
EP-251130097,PD17C4D4,東国原英夫,,duplicate_episode_id
EP-251130097,P3B4CB96,猪瀬直樹,,duplicate_episode_id
EP-251130097,P58A8B0A,細野豪志,,duplicate_episode_id
EP-251130097,P86C9FD0,前原誠司,,duplicate_episode_id
EP-251130097,P53CB0AD,玉木雄一郎,,duplicate_episode_id
EP-251130097,PF3326E7,維新松井一郎,,duplicate_episode_id
EP-251130097,PDB1FBE2,森ゆうこ,,duplicate_episode_id
EP-251130097,PA48BBB5,山本一太,,duplicate_episode_id
EP-251130097,P22A0493,ドナルド・トランプ,,duplicate_episode_id
EP-251130097,P2CB0746,ジョー・バイデン,,duplicate_episode_id
EP-251130097,P86E84FC,ヒラリー・クリントン,,duplicate_episode_id
EP-251130097,PE222762,ベルナルド・サンダース,,duplicate_episode_id
EP-251130097,P7997C15,テレサ・メイ,,duplicate_episode_id
EP-251130097,P6E06129,ジャスティン・トルドー,,duplicate_episode_id
EP-251130097,PDDA000E,コフィー・アナン,,duplicate_episode_id
EP-251130097,P12996EF,バン・キムン,,duplicate_episode_id
EP-251130097,P8A456C1,アントニオ・グテーレス,,duplicate_episode_id
EP-251130097,PA1704B9,金正恩,,duplicate_episode_id
EP-251130097,P36CE7A2,文在寅,,duplicate_episode_id
EP-251130097,PC59CFDB,尹錫悦,,duplicate_episode_id
EP-251130097,P3971B5F,李明博,,duplicate_episode_id
EP-251130097,PDD87601,朴槿恵,,duplicate_episode_id
EP-251130097,P88054D6,蔡英文,,duplicate_episode_id
EP-251130097,PC88CC2C,馬英九,,duplicate_episode_id
EP-251130097,P56C98FC,李登輝,,duplicate_episode_id
EP-251130097,P35CF8B1,ジンバブエ・ムガベ,,duplicate_episode_id
EP-251130097,PB180CDB,ネタニヤフ,,duplicate_episode_id
EP-251130097,P38BBD12,エルドアン,,duplicate_episode_id
EP-251130097,P354C711,モディ,,duplicate_episode_id
EP-251130097,PB3119B8,ボルソナロ,,duplicate_episode_id
EP-251130097,PE0DD0C8,ルラ,,duplicate_episode_id
EP-251130097,PC04F0A9,サルコジ,,duplicate_episode_id
EP-251130097,PE6C0E35,オランド,,duplicate_episode_id
EP-251130097,P072B941,ベルルスコーニ,,duplicate_episode_id
EP-251130097,P2515802,コンテ,,duplicate_episode_id
EP-251130097,P6532650,サルヴィーニ,,duplicate_episode_id
EP-251130097,PB0591CA,オルバーン,,duplicate_episode_id
EP-251130097,P293CCB1,ドゥダ,,duplicate_episode_id
EP-251130097,PE077027,フォンデアライエン,,duplicate_episode_id
EP-251130097,PC8A65B9,ボレル,,duplicate_episode_id
EP-251130097,PE39CAB2,シュルツ,,duplicate_episode_id
EP-251130102,P875218D,さだまさし,,duplicate_episode_id
EP-251130102,PCF882DA,一青窈,,duplicate_episode_id
EP-251130102,P09F5967,森山良子,,duplicate_episode_id
EP-251130102,PEBD3A37,夏川りみ,,duplicate_episode_id
EP-251130102,P3EBAB63,石川智晶,,duplicate_episode_id
EP-251130102,P5D6106E,サザンオールスターズ桑田佳祐以外メンバー,,duplicate_episode_id
EP-251130102,P080ECF4,アレサ・フランクリン,,duplicate_episode_id
EP-251130102,P21DA3BF,ワンダイレクション,,duplicate_episode_id
EP-251130102,P1E87D8D,カーリー・レイ・ジェプセン,,duplicate_episode_id
EP-251130102,P1742336,ドージャ・キャット,,duplicate_episode_id
EP-251130102,PCFCFD4D,リル・ナズ・X,,duplicate_episode_id
EP-251130102,PE24170E,カーディ・B,,duplicate_episode_id
EP-251130102,PC026455,メーガン・ジー・スタリオン,,duplicate_episode_id
EP-251130102,P73D2360,エスゼットエー,,duplicate_episode_id
EP-251130102,PA4C510A,ハー,,duplicate_episode_id
EP-251130102,P9FF3899,オリヴィア・ロドリゴ,,duplicate_episode_id
EP-251130102,PD819CB8,ビリー・ジョエル,,duplicate_episode_id
EP-251130116,P4E1CEDB,小津映司,,duplicate_episode_id
EP-251130116,P6434A5A,本木雅弘,,duplicate_episode_id
EP-251130116,P23D1538,エマ・トンプソン,,duplicate_episode_id
EP-251130116,P012FD3A,マリオン・コティヤール,,duplicate_episode_id
EP-251130116,P869B1DC,アニャ・テイラー＝ジョイ,,duplicate_episode_id
EP-251130116,PF3CBFD3,野村芳太郎,,duplicate_episode_id
EP-251130116,PB6C3DF8,藤田敏八,,duplicate_episode_id
EP-251130116,P82F7E69,根津甚八,,duplicate_episode_id
EP-251130116,PF4AFD28,野田地図,,duplicate_episode_id
EP-251130116,P0C97942,夏八木勲,,duplicate_episode_id
EP-251130116,P9BEE770,平田オリザ,,duplicate_episode_id
EP-251130116,P586B6AE,ロバート・アルトマン,,duplicate_episode_id
EP-251130116,P327B190,テリー・ギリアム,,duplicate_episode_id
EP-251130116,P77A7434,ゲイリー・オールドマン,,duplicate_episode_id
EP-251130116,P4C07D04,コーエン兄弟,,duplicate_episode_id
EP-251130116,P2CF74D2,フィリップ・シーモア・ホフマン,,duplicate_episode_id
EP-251130116,P4448CF2,ダニエル・デイ＝ルイス,,duplicate_episode_id
EP-251130116,PF7705AD,イザベル・ユペール,,duplicate_episode_id
EP-251130116,P01959F7,ラース・フォン・トリアー,,duplicate_episode_id
EP-251130116,PC682B9B,テレンス・マリック,,duplicate_episode_id
EP-251130116,PE8F2F0B,ポール・トーマス・アンダーソン,,duplicate_episode_id
EP-251130116,PB1B0F77,チャーリー・カウフマン,,duplicate_episode_id
EP-251130116,PD11512E,マイク・リー,,duplicate_episode_id
EP-251130116,P55D01F7,ケン・ローチ,,duplicate_episode_id
EP-251130116,PBF67761,アッバス・キアロスタミ,,duplicate_episode_id
EP-251130116,PA5353B0,ウォン・カーウァイ,,duplicate_episode_id
EP-251130116,P2AAB14A,アンドレイ・タルコフスキー,,duplicate_episode_id
EP-251130116,PD62AB36,ジャン＝リュック・ゴダール,,duplicate_episode_id
EP-251130116,P333EFC3,François Truffaut,,duplicate_episode_id
EP-251130116,P774B9E9,ミケランジェロ・アントニオーニ,,duplicate_episode_id
EP-251130117,P42F81AF,田中恒成,,duplicate_episode_id
EP-251130117,P2296EFB,鈴木武蔵,,duplicate_episode_id
EP-251130117,P3CCAF74,町田樹,,duplicate_episode_id
EP-251130117,PCB5EE74,髙梨沙羅,,duplicate_episode_id
EP-251130117,P90AB2D9,小平智,,duplicate_episode_id
EP-251130117,P9773C77,伊澤利光,,duplicate_episode_id
EP-251130117,PBE84A36,丸山茂樹,,duplicate_episode_id
EP-251130117,P3D702EE,片山晋呉,,duplicate_episode_id
EP-251130117,PA1C9ECE,横峯さくら,,duplicate_episode_id
EP-251130117,P8799187,新井貴浩,,duplicate_episode_id
EP-251130117,PE056C42,阿部慎之助,,duplicate_episode_id
EP-251130117,P47FE494,田口壮,,duplicate_episode_id
EP-251130117,P63BA681,ミゲル・カブレラ,,duplicate_episode_id
EP-251130117,P4608341,アルバート・プホルス,,duplicate_episode_id
EP-251130117,P4C6BC7A,アンドレ・アガシ,,duplicate_episode_id
EP-251130117,PA4989E0,マルチナ・ヒンギス,,duplicate_episode_id
EP-251130117,PF826A9E,ボリス・ベッカー,,duplicate_episode_id
EP-251130117,P1CE014F,ジミー・コナーズ,,duplicate_episode_id
EP-251130117,P5DFE8D7,ジョン・マッケンロー,,duplicate_episode_id
EP-251130117,P7856134,シャキーラ・ピケ,,duplicate_episode_id
EP-251130117,P68C2B1C,ジェラード,,duplicate_episode_id
EP-251130117,PFF78BB8,フランク・ランパード,,duplicate_episode_id
EP-251130117,PD50D4B1,ロベルト・カルロス,,duplicate_episode_id
EP-251130117,P92CBB0D,ロナウジーニョ,,duplicate_episode_id
EP-251130117,P0D55E70,カカ,,duplicate_episode_id
EP-251130117,PB75091B,ズラタン・イブラヒモビッチ,,duplicate_episode_id
EP-251130117,PB1A85F0,モドリッチ,,duplicate_episode_id
EP-251130117,P0058CCE,エンバペ,,duplicate_episode_id
EP-251130118,P6D0FBD6,小保方晴子,,duplicate_episode_id
EP-251130118,PAC115F7,笹井芳樹,,duplicate_episode_id
EP-251130118,P2A20AD0,竹市雅俊,,duplicate_episode_id
EP-251130118,P69403C2,西森秀稔,,duplicate_episode_id
EP-251130118,P6545562,古澤明,,duplicate_episode_id
EP-251130118,PBB5DADC,十倉好紀,,duplicate_episode_id
EP-251130118,PEB725E2,細野秀雄,,duplicate_episode_id
EP-251130118,P801BFBC,柳田敏雄,,duplicate_episode_id
EP-251130118,P2E3BA84,永井良三,,duplicate_episode_id
EP-251130118,P7BC97F4,森和俊,,duplicate_episode_id
EP-251130118,P9F5AB84,竹内昌治,,duplicate_episode_id
EP-251130118,P5A8E99B,松尾清一,,duplicate_episode_id
EP-251130118,P14C7C84,水本哲弥,,duplicate_episode_id
EP-251130118,P8ECD1D3,香取秀俊,,duplicate_episode_id
EP-251130118,P791D365,レイ・カーツワイル,,duplicate_episode_id
EP-251130118,P5FFF462,リード・ホフマン,,duplicate_episode_id
EP-251130118,PB28DE2D,エヴァン・シュピーゲル,,duplicate_episode_id
EP-251130123,P8D8CA51,ジョン・ロックフェラー・ジュニア,,duplicate_episode_id
EP-251130123,P7CFD801,カーネル・サンダース,,duplicate_episode_id
EP-251130123,P475941D,カール・ラガーフェルド,,duplicate_episode_id
EP-251130123,PC5B2A53,イヴ・サンローラン,,duplicate_episode_id
EP-251130123,P57B6EAD,ラルフ・ローレン,,duplicate_episode_id
EP-251130123,PC685238,リチャード・ブランソン卿,,duplicate_episode_id
EP-251130123,P4FC351A,ハワード・シュルツ,,duplicate_episode_id
EP-251130123,P7B7F385,マイケル・ブルームバーグ元市長,,duplicate_episode_id
EP-251130123,P08D1B02,田中義一,,duplicate_episode_id
EP-251130123,P6175D8A,鈴木茂雄,,duplicate_episode_id
EP-251130123,PF5F6939,岡田卓也,,duplicate_episode_id
EP-251130123,P3AB76B8,毒島邦雄,,duplicate_episode_id
EP-251130123,P45081D7,重光昭夫,,duplicate_episode_id
EP-251130123,PB5A7C1E,福武總一郎,,duplicate_episode_id
EP-251130123,PE1ADC36,竹田和平,,duplicate_episode_id
EP-251130123,P13198F3,谷口義晴,,duplicate_episode_id
EP-251130123,PA6E9B91,滝田洋一,,duplicate_episode_id
EP-251130123,PCB75E0D,笹川陽平,,duplicate_episode_id
EP-251130123,P6AC1BD0,秋山咲恵,,duplicate_episode_id
EP-251130123,P556E054,エリザベス・ホームズ,,duplicate_episode_id
EP-251130123,PE39CBAE,シェリル・サンドバーグ,,duplicate_episode_id
EP-251130123,P6DEE86E,マリッサ・メイヤー,,duplicate_episode_id
EP-251130123,P0CB1C95,ジニー・ロメッティ,,duplicate_episode_id
EP-251130123,PD3777E7,メアリー・バーラ,,duplicate_episode_id
EP-251130123,PB6EF6E8,スーザン・ウォシッキー,,duplicate_episode_id
EP-251130123,P89DC01D,アビゲイル・ジョンソン,,duplicate_episode_id
EP-251130123,PC6A4A11,ローリーン・パウエル・ジョブズ,,duplicate_episode_id
EP-251130124,P765816C,ノーム・チョムスキー,,duplicate_episode_id
EP-251130124,PA5FCADB,カール・ガウス,,duplicate_episode_id
EP-251130124,P46B12F0,新井白石,,duplicate_episode_id
EP-251130124,PEB447DE,荻生徂徠,,duplicate_episode_id
EP-251130124,P6116925,西田幾太郎,,duplicate_episode_id
EP-251130124,P50AFF83,九鬼周造,,duplicate_episode_id
EP-251130124,P6CD8311,和辻哲郎,,duplicate_episode_id
EP-251130124,P695D5DD,田辺元,,duplicate_episode_id
EP-251130124,PCACF351,三木清,,duplicate_episode_id
EP-251130124,P6ADAAD1,リンダ・バック,,duplicate_episode_id
EP-251130124,PB24C289,バーバラ・ジョーダン,,duplicate_episode_id
EP-251130124,P9BCD34D,イマニュエル・カント,,duplicate_episode_id
EP-251130124,P4C91A44,ゲオルク・ヘーゲル,,duplicate_episode_id
EP-251130124,P68DE217,ジョン・スチュアート・ミル,,duplicate_episode_id
EP-251130124,PF11A26D,エミリー・デュ・シャトレ,,duplicate_episode_id
EP-251130124,P2B7DA8C,ロザリンド・ヤロー,,duplicate_episode_id
EP-251130124,P3BF0976,メアリー・リーキー,,duplicate_episode_id
EP-251130124,P053F58A,クラウディア・ゴールディン,,duplicate_episode_id
EP-251130124,P78B6B6B,エスター・デュフロ,,duplicate_episode_id
EP-251130124,P446F8BF,ジェニファー・ダウドナ,,duplicate_episode_id
EP-251130124,PB7D523C,エマニュエル・シャルパンティエ,,duplicate_episode_id
EP-251130125,P59EB907,津田左右吉,,duplicate_episode_id
EP-251130125,PC6F7DA3,谷口治郎,,duplicate_episode_id
EP-251130125,PFA87726,塚本晋也,,duplicate_episode_id
EP-251130125,P5311801,田中敦子,,duplicate_episode_id
EP-251130125,P41F44E2,山田康雄,,duplicate_episode_id
EP-251130125,PB88F1F2,坂東三津五郎,,duplicate_episode_id
EP-251130125,P1DCE9F2,市川左團次,,duplicate_episode_id
EP-251130125,PC9AE26B,中村橋之助,,duplicate_episode_id
EP-251130125,P5527DE9,尾上松也,,duplicate_episode_id
EP-251130125,PE901B53,片岡孝太郎,,duplicate_episode_id
EP-251130125,P3E5CA4E,フランソワ・トリュフォー,,duplicate_episode_id
EP-251130125,P12C010B,ヴィム・ヴェンダース,,duplicate_episode_id
EP-251130125,P64BFAC8,ルキノ・ヴィスコンティ,,duplicate_episode_id
EP-251130125,PDE12052,ロベルト・ベニーニ,,duplicate_episode_id
EP-251130125,PFFECFE6,ペドロ・パラモ,,duplicate_episode_id
EP-251130125,P6A03A69,ウンベルト・エーコ,,duplicate_episode_id
EP-251130125,PB8F6F8B,イタロ・カルヴィーノ,,duplicate_episode_id
EP-251130125,P53D9DD7,マリオ・バルガス・リョサ,,duplicate_episode_id
EP-251130125,PA3FE8CA,イザベル・アジェンデ,,duplicate_episode_id
EP-251130125,P4A28994,トニ・モリスン,,duplicate_episode_id
EP-251130125,P5FD1A36,佐伯祐三,,duplicate_episode_id
EP-251130126,PF547087,大谷大志,,duplicate_episode_id
EP-251130126,PD6BE1B1,森保一,,duplicate_episode_id
EP-251130126,PBC09C19,平井康翔,,duplicate_episode_id
EP-251130126,PEDE7118,田嶋幸三,,duplicate_episode_id
EP-251130126,PC482AF6,大橋悠依,,duplicate_episode_id
EP-251130126,P5BC910E,橋本英郎,,duplicate_episode_id
EP-251130126,P6ECB641,森岡薫,,duplicate_episode_id
EP-251130126,PA86F6D4,小島よしお,,duplicate_episode_id
EP-251130126,P4BBD9D9,セバスチャン・ベッテル,,duplicate_episode_id
EP-251130126,P727D75B,マルセロ・ビエルサ,,duplicate_episode_id
EP-251130126,PF780598,ノヴァク・ジョコビッチ,,duplicate_episode_id
EP-251130126,P0D81A46,山本草太,,duplicate_episode_id
EP-251130126,PCC1F28D,石川祐希,,duplicate_episode_id
EP-251130126,PFE8560A,西村拳,,duplicate_episode_id
EP-251130126,PAFA6C00,カイル・ラーソン,,duplicate_episode_id
EP-251130126,P6EA0542,田中希実,,duplicate_episode_id
EP-251130126,P2CC53FA,ジョシュア・キミッヒ,,duplicate_episode_id
EP-251130126,PA175007,古川高晴,,duplicate_episode_id
EP-251130126,P2CEA202,グリーズマン,,duplicate_episode_id
EP-251130126,P18D37F4,橋岡優輝,,duplicate_episode_id
EP-251130126,P246C9C8,エルリング・ハーランド,,duplicate_episode_id
EP-251130126,P4803CDD,高藤直寿,,duplicate_episode_id
EP-251130126,P3FBD374,カスパー・ルード,,duplicate_episode_id
EP-251130126,P1D58175,須崎優衣,,duplicate_episode_id
EP-251130126,P3C81234,ファビオ・クアルタラロ,,duplicate_episode_id
EP-251130126,P5AEBC6D,新谷仁美,,duplicate_episode_id
EP-251130126,P6FBA3FA,キリアン・エムバペ,,duplicate_episode_id
EP-251130127,P512E1F9,パスカル,,duplicate_episode_id
EP-251130127,P3FE51C6,ファラデー,,duplicate_episode_id
EP-251130127,P8DFA541,ワトソン,,duplicate_episode_id
EP-251130127,P7C23172,クリック,,duplicate_episode_id
EP-251130127,P4BD5CA5,フランクリン,,duplicate_episode_id
EP-251130127,P257F75F,ハッブル,,duplicate_episode_id
EP-251130127,PE959F3B,シュレーディンガー,,duplicate_episode_id
EP-251130127,PC6BFEBE,ボルン,,duplicate_episode_id
EP-251130127,PB49E4A1,ハイゼンベルク,,duplicate_episode_id
EP-251130127,P66F6005,キュリー夫人,,duplicate_episode_id
EP-251130127,PD4F5843,松本清,,duplicate_episode_id
EP-251130127,P53D8DF9,高柳健次郎,,duplicate_episode_id
EP-251130127,PDE4AFB1,藤岡市助,,duplicate_episode_id
EP-251130127,P72CD347,島津源蔵,,duplicate_episode_id
EP-251130127,PB1348D6,田口玄一,,duplicate_episode_id
EP-251130127,P88F4120,関孝和,,duplicate_episode_id
EP-251130128,PE416E39,田中真紀子,,duplicate_episode_id
EP-251130128,P7A44176,古賀誠,,duplicate_episode_id
EP-251130128,P66161D4,加藤紘一,,duplicate_episode_id
EP-251130128,P3D10BDE,野中広務,,duplicate_episode_id
EP-251130128,PA274267,亀井静香,,duplicate_episode_id
EP-251130128,PA237F8C,石原伸晃,,duplicate_episode_id
EP-251130128,P6DADECE,谷垣禎一,,duplicate_episode_id
EP-251130128,P7DB6573,福田赳夫,,duplicate_episode_id
EP-251130128,PA3A0CA2,田中眞紀子,,duplicate_episode_id
EP-251130128,PA959EAB,野田聖子,,duplicate_episode_id
EP-251130128,P9893841,土井たか子,,duplicate_episode_id
EP-251130128,P3556406,福島みずほ,,duplicate_episode_id
EP-251130128,P702BA5A,桜井よしこ,,duplicate_episode_id
EP-251130128,P20A719C,二階俊博,,duplicate_episode_id
EP-251130128,P6421FDC,ビル・クリントン,,duplicate_episode_id
EP-251130128,PF4A7532,ジョージ・ブッシュ,,duplicate_episode_id
EP-251130128,P799A008,ロナルド・レーガン,,duplicate_episode_id
EP-251130128,PDD944E6,リチャード・ニクソン,,duplicate_episode_id
EP-251130128,PD08590B,ミハイル・ゴルバチョフ,,duplicate_episode_id
EP-251130128,PFFD032C,コンドリーザ・ライス,,duplicate_episode_id
EP-251130128,PFBFF507,マデリーン・オルブライト,,duplicate_episode_id
EP-251130128,PC276A8D,ジャック・シラク,,duplicate_episode_id
EP-251130128,P77A7265,フランソワ・ミッテラン,,duplicate_episode_id
EP-251130128,P4F5BE7E,シモン・ペレス,,duplicate_episode_id
EP-251130128,P7CF7960,イツハク・ラビン,,duplicate_episode_id
EP-251130128,P881DD53,ヘルムート・コール,,duplicate_episode_id
EP-251130128,P5CBBA33,ヴィリー・ブラント,,duplicate_episode_id
EP-251130129,PE24A1E3,竹下景子,,duplicate_episode_id
EP-251130129,P063E301,小池栄子,,duplicate_episode_id
EP-251130129,PF869A28,小栗旬の妻山田優,,duplicate_episode_id
EP-251130129,PC19F982,桜庭和志,,duplicate_episode_id
EP-251130129,PDDCA276,亀田興毅,,duplicate_episode_id
EP-251130129,PCA8C5A5,小川直也,,duplicate_episode_id
EP-251130129,PF5D1604,長州力,,duplicate_episode_id
EP-251130129,P9956537,橋本真也,,duplicate_episode_id
EP-251130129,P635D1CF,クラッシュ・ギャルズ,,duplicate_episode_id
EP-251130129,P0A82B6B,ジャッキー・チェン,,duplicate_episode_id
EP-251130129,P56DCDF3,ジェット・リー,,duplicate_episode_id
EP-251130129,PB5FA008,ドニー・イェン,,duplicate_episode_id
EP-251130129,PD4F1865,トニー・ジャー,,duplicate_episode_id
EP-251130129,PDC248B2,マイク・タイソン,,duplicate_episode_id
EP-251130129,P4540FE3,モハメド・アリ,,duplicate_episode_id
EP-251130129,PA4E5C6D,フロイド・メイウェザー,,duplicate_episode_id
EP-251130129,PFA05071,マニー・パッキャオ,,duplicate_episode_id
EP-251130129,P042775F,コナー・マクレガー,,duplicate_episode_id
EP-251130129,P5325E2C,アンデウソン・シウバ,,duplicate_episode_id
EP-251130129,P17898FC,ヒョードル・エメリヤーエンコ,,duplicate_episode_id
EP-251130129,P355AB49,ホイス・グレイシー,,duplicate_episode_id
EP-251130129,P44942E5,ケン・シャムロック,,duplicate_episode_id
EP-251130129,P40612AC,ティト・オーティズ,,duplicate_episode_id
EP-251130129,PE82D9EE,チャック・リデル,,duplicate_episode_id
EP-251130129,P5295DCE,ストーン・コールド・スティーブ・オースチン,,duplicate_episode_id
EP-251130129,P492998C,ジョン・シナ,,duplicate_episode_id
EP-251130129,PB11F03D,ハルク・ホーガン,,duplicate_episode_id
EP-251130129,P2BF4862,ジ・アンダーテイカー,,duplicate_episode_id
EP-251130129,P806D168,トリプルH,,duplicate_episode_id
EP-251130129,PA29CC64,ショーン・マイケルズ,,duplicate_episode_id
EP-251130130,P0F9492A,カラヤン,,duplicate_episode_id
EP-251130130,PDDB48CF,森田童子,,duplicate_episode_id
EP-251130130,PC8F6B3C,吉田拓郎,,duplicate_episode_id
